color,X,Y
yellow,1.144441008675439,11.404336384161025
yellow,0.6447682767014895,14.356310051655448
yellow,-0.10368321170820184,17.256053041322726
yellow,-0.9023045601939337,20.142699148311735
yellow,-1.4763877721485852,23.0798614824384
yellow,-1.3739292156887246,26.057875278231002
yellow,-0.3097512229076599,28.84561558551215
yellow,1.210939940072571,31.424302783878478
yellow,2.8209464208036157,33.949953243453656
yellow,4.404693731115946,36.49214478639796
yellow,5.969597432484756,39.045997194701364
yellow,7.531772539922718,41.60152131733153
yellow,9.108463504881684,44.14810173556166
yellow,10.71696464898392,46.67468382316149
yellow,12.381179283672768,49.16468061066535
yellow,14.231156419962437,51.51862918456074
yellow,16.311588555800625,53.67155311235985
yellow,18.61645600490242,55.582080097948214
yellow,21.14173404073545,57.1893399988748
yellow,23.87380594157007,58.41036095497647
yellow,26.77276122842197,59.146878878392116
yellow,29.758076259531926,59.318445232987074
yellow,32.734979368102486,59.00579198963278
yellow,35.67044170022375,58.412823362688734
yellow,38.5829101779711,57.71398381024563
yellow,41.50465620264255,57.056289407536866
yellow,44.465095096264534,56.61841748829774
yellow,47.44971052382624,56.6878320371258
yellow,50.267218380637104,57.63840204632985
yellow,52.614140299407346,59.47457448921863
yellow,54.45394979339919,61.83001128942818
yellow,55.93810916239401,64.42920863712357
yellow,57.21799848594952,67.13661982497706
yellow,58.40191840632728,69.887835983011
yellow,59.578319544797665,72.64229562090465
yellow,60.821525913316066,75.36694449815958
yellow,62.20254050487132,78.02376890780354
yellow,63.80761743574566,80.55095210823242
yellow,65.7418533456241,82.83440942343523
yellow,68.0702986574213,84.71127117275073
yellow,70.73910545175822,86.06061368796222
yellow,73.62806971614543,86.83035736680512
yellow,76.61325097891665,86.97522448376289
yellow,79.55722468509846,86.4664087316376
yellow,82.31465508553111,85.31649271991685
yellow,84.76660124087459,83.60718442184248
yellow,86.77956108712671,81.39992069531075
yellow,88.07233546948449,78.718361011341
yellow,88.2367449078375,75.7517854151815
yellow,88.07219781012336,72.76195555159545
yellow,88.04586826869875,69.76702434471477
yellow,88.03227887921595,66.77195682795286
yellow,87.88699480234735,63.78111763460428
yellow,87.41044787840359,60.82790653473541
yellow,86.32763256752528,58.04795500971681
yellow,84.51223034269944,55.6781957278462
