s,X,Y,phi,kappa,w
-8.608883244386134947e+01,1.494366058871823100e+01,-6.855065674329273406e+01,-4.260580840437453887e+00,-9.294470730705559069e-02,1.500000000000000000e+00
-8.549511630834547304e+01,1.469898242025790402e+01,-6.801033101233355183e+01,-4.312814330315449141e+00,-8.318442075984064377e-02,1.500000000000000000e+00
-8.490140017282962503e+01,1.448097762643761222e+01,-6.745782174175539581e+01,-4.359384771542654136e+00,-7.367353210464773483e-02,1.500000000000000000e+00
-8.430768403731377703e+01,1.428745150534355091e+01,-6.689647691178886646e+01,-4.400641483730359127e+00,-6.583713554852560490e-02,1.500000000000000000e+00
-8.371396790179790059e+01,1.411604897249208967e+01,-6.632807922873735151e+01,-4.437698995795688717e+00,-5.902756573253003375e-02,1.500000000000000000e+00
-8.312025176628205259e+01,1.396461818752532302e+01,-6.575379961529525019e+01,-4.470786422549451800e+00,-5.243249209368443242e-02,1.500000000000000000e+00
-8.252653563076617615e+01,1.383118649771523856e+01,-6.517526901749639023e+01,-4.500003222857525742e+00,-4.598614850606536769e-02,1.500000000000000000e+00
-8.193281949525032815e+01,1.371360354164891859e+01,-6.459333128517613432e+01,-4.525400621343944607e+00,-3.957749364953211391e-02,1.500000000000000000e+00
-8.133910335973445171e+01,1.360973879356565064e+01,-6.400872900025238721e+01,-4.547191298449666519e+00,-3.423306913478378621e-02,1.500000000000000000e+00
-8.074538722421860371e+01,1.351778859787567733e+01,-6.342216753610476587e+01,-4.566133895232269424e+00,-2.957534432212773415e-02,1.500000000000000000e+00
-8.015167108870275570e+01,1.343616508417338906e+01,-6.283418028872667094e+01,-4.582311567761381710e+00,-2.498622268649234798e-02,1.500000000000000000e+00
-7.955795495318687927e+01,1.336328294386904680e+01,-6.224489229501508447e+01,-4.595965030861755451e+00,-2.099994125473234746e-02,1.500000000000000000e+00
-7.896423881767103126e+01,1.329776494716014668e+01,-6.165484376934957567e+01,-4.607247233116888552e+00,-1.700734021936268700e-02,1.500000000000000000e+00
-7.837052268215515483e+01,1.323821545982908710e+01,-6.106413319175391052e+01,-4.616250995811366664e+00,-1.354797929854430379e-02,1.500000000000000000e+00
-7.777680654663930682e+01,1.318342176880794625e+01,-6.047294706172515788e+01,-4.623382134552645795e+00,-1.047339792398177712e-02,1.500000000000000000e+00
-7.718309041112343039e+01,1.313230846373238769e+01,-5.988147020019668787e+01,-4.628687486772252058e+00,-7.422809662502253408e-03,1.500000000000000000e+00
-7.658937427560758238e+01,1.308381341787253938e+01,-5.928972024189122436e+01,-4.632280769697322498e+00,-4.680961733550882339e-03,1.500000000000000000e+00
-7.599565814009173437e+01,1.303696529751138300e+01,-5.869786527846081015e+01,-4.634245716095366063e+00,-1.938161974062030130e-03,1.500000000000000000e+00
-7.540194200457585794e+01,1.299079734046841494e+01,-5.810595678180531110e+01,-4.634574064829164897e+00,8.528335346434153669e-04,1.500000000000000000e+00
-7.480822586906000993e+01,1.294432881458169327e+01,-5.751406596179257491e+01,-4.633228265738372542e+00,3.680638848706120972e-03,1.500000000000000000e+00
-7.421450973354413350e+01,1.289656686808585384e+01,-5.692227661038759834e+01,-4.630203170674249691e+00,6.537033671843160351e-03,1.500000000000000000e+00
-7.362079359802828549e+01,1.284649085176240924e+01,-5.633073667205693624e+01,-4.625344160507905755e+00,9.832089136787292016e-03,1.500000000000000000e+00
-7.302707746251240906e+01,1.279295601772790647e+01,-5.573942359485218390e+01,-4.618529535589757984e+00,1.312179470120328033e-02,1.500000000000000000e+00
-7.243336132699656105e+01,1.273481555793088482e+01,-5.514865201534392725e+01,-4.609659070778661771e+00,1.705637033378255840e-02,1.500000000000000000e+00
-7.183964519148071304e+01,1.267068951406758082e+01,-5.455848970647737417e+01,-4.598210887251601875e+00,2.150953994759767854e-02,1.500000000000000000e+00
-7.124592905596483661e+01,1.259900024192585377e+01,-5.396893254176205090e+01,-4.584119019724843369e+00,2.601194799050031078e-02,1.500000000000000000e+00
-7.065221292044898860e+01,1.251820349319026526e+01,-5.338107068091372298e+01,-4.566888970108909263e+00,3.205857102099556044e-02,1.500000000000000000e+00
-7.005849678493311217e+01,1.242616770915069502e+01,-5.279442426412603595e+01,-4.546060083758257875e+00,3.808598241636295539e-02,1.500000000000000000e+00
-6.946478064941726416e+01,1.232086646474341052e+01,-5.221005271513229928e+01,-4.521366773739323719e+00,4.598077217509972253e-02,1.500000000000000000e+00
-6.887106451390138773e+01,1.219964977032048026e+01,-5.162888164864720864e+01,-4.491204456049576521e+00,5.564383215332323329e-02,1.500000000000000000e+00
-6.827734837838553972e+01,1.205925459692628365e+01,-5.105185477741794386e+01,-4.455269416823739448e+00,6.540003939265023880e-02,1.500000000000000000e+00
-6.768363224286969171e+01,1.189633621503673133e+01,-5.048029554737563984e+01,-4.413013177365517237e+00,7.690186653566774555e-02,1.500000000000000000e+00
-6.708991610735381528e+01,1.170772763212247369e+01,-4.991753934744657784e+01,-4.363790414691118613e+00,8.905253776325242066e-02,1.500000000000000000e+00
-6.649619997183796727e+01,1.148932046440249621e+01,-4.936491821245340361e+01,-4.306686576219506790e+00,1.046305241535419178e-01,1.500000000000000000e+00
-6.590248383632209084e+01,1.123694037209120822e+01,-4.882700894393970259e+01,-4.238766109455479381e+00,1.241605727991276775e-01,1.500000000000000000e+00
-6.530876770080624283e+01,1.094676137084551648e+01,-4.831111391908964947e+01,-4.159266046310520437e+00,1.440988052206139958e-01,1.500000000000000000e+00
-6.471505156529039482e+01,1.061304425549128716e+01,-4.781940364648355057e+01,-4.072608084839613340e+00,1.476077621392060668e-01,1.500000000000000000e+00
-6.412133542977451839e+01,1.023824584565018192e+01,-4.735967658788361234e+01,-3.983789242287671950e+00,1.518852922812330697e-01,1.500000000000000000e+00
-6.352761929425867038e+01,9.823639518914994540e+00,-4.693553972797690221e+01,-3.892731043618517628e+00,1.539312562456723321e-01,1.500000000000000000e+00
-6.293390315874279395e+01,9.371809813304311731e+00,-4.655078330039792434e+01,-3.801163780232907019e+00,1.547295698981054346e-01,1.500000000000000000e+00
-6.234018702322694594e+01,8.886671274725415515e+00,-4.620917833876702474e+01,-3.708903999124503859e+00,1.546182711503648055e-01,1.500000000000000000e+00
-6.174647088771106951e+01,8.373451431550375190e+00,-4.591340788720297184e+01,-3.621220400755087443e+00,1.413513828822386964e-01,1.500000000000000000e+00
-6.115275475219522150e+01,7.835541651172289512e+00,-4.566088859072025485e+01,-3.541043890819326467e+00,1.285863153535942438e-01,1.500000000000000000e+00
-6.055903861667937349e+01,7.281175600316390550e+00,-4.545044671437415928e+01,-3.469707318187595479e+00,1.095482754226925759e-01,1.500000000000000000e+00
-5.996532248116349706e+01,6.713778903845309287e+00,-4.527628810430538664e+01,-3.411294496088908001e+00,8.744752688731001478e-02,1.500000000000000000e+00
-5.937160634564764905e+01,6.136617693923594352e+00,-4.513150290841189616e+01,-3.365497234299704932e+00,6.750362183836500218e-02,1.500000000000000000e+00
-5.877789021013177262e+01,5.555565893883510853e+00,-4.501055011553491880e+01,-3.329502822048335364e+00,5.383051591734926145e-02,1.500000000000000000e+00
-5.818417407461592461e+01,4.970544915930785734e+00,-4.490816476206006058e+01,-3.301521196925604418e+00,4.044194589190806821e-02,1.500000000000000000e+00
-5.759045793910004818e+01,4.383058720786136675e+00,-4.481988331952866389e+01,-3.281088021860172343e+00,2.898725895140335379e-02,1.500000000000000000e+00
-5.699674180358420017e+01,3.794442195946672314e+00,-4.474177564428246967e+01,-3.266988339682416420e+00,1.849455500326632057e-02,1.500000000000000000e+00
-5.640302566806835216e+01,3.205400121441053241e+00,-4.467018219174893545e+01,-3.259125870135084480e+00,8.312276049363173658e-03,1.500000000000000000e+00
-5.580930953255247573e+01,2.615437246587679621e+00,-4.460155603975541538e+01,-3.256403041920182151e+00,8.492073751988008911e-04,1.500000000000000000e+00
-5.521559339703662772e+01,2.025821996544509673e+00,-4.453327130198953654e+01,-3.258120547228525954e+00,-6.639277551708909313e-03,1.500000000000000000e+00
-5.462187726152075129e+01,1.436436360850072758e+00,-4.446266857422563135e+01,-3.264198471379354149e+00,-1.364590336361775139e-02,1.500000000000000000e+00
-5.402816112600490328e+01,8.475522600345503088e-01,-4.438728508392181737e+01,-3.274285042871725171e+00,-2.033176492902106364e-02,1.500000000000000000e+00
-5.343444499048902685e+01,2.595893658928207781e-01,-4.430479468029488999e+01,-3.288345892677686511e+00,-2.732347546741231009e-02,1.500000000000000000e+00
-5.284072885497317884e+01,-3.269115814262177899e-01,-4.421262423372203187e+01,-3.307610857214707156e+00,-3.758127623666993739e-02,1.500000000000000000e+00
-5.224701271945733083e+01,-9.112151228659924884e-01,-4.410738946116617853e+01,-3.332978226014326584e+00,-4.787302261043927670e-02,1.500000000000000000e+00
-5.165329658394145440e+01,-1.492444853208175104e+00,-4.398558018476610698e+01,-3.364273392839903121e+00,-5.707822864515713773e-02,1.500000000000000000e+00
-5.105958044842560639e+01,-2.069150757467563828e+00,-4.384415943915660563e+01,-3.400718689685888751e+00,-6.570730321831645682e-02,1.500000000000000000e+00
-5.046586431290972996e+01,-2.639603913468778096e+00,-4.368043585744057822e+01,-3.442329474879720852e+00,-7.470573787688998546e-02,1.500000000000000000e+00
-4.987214817739388195e+01,-3.202958347710142650e+00,-4.349118868333536625e+01,-3.490187687225175583e+00,-8.643296956840074152e-02,1.500000000000000000e+00
-4.927843204187800552e+01,-3.754967646747691123e+00,-4.327362537629468875e+01,-3.545073645441333188e+00,-9.860825558955060854e-02,1.500000000000000000e+00
-4.868471590636215751e+01,-4.293484111887695853e+00,-4.302416515440364009e+01,-3.606443922251053369e+00,-1.062309892006804285e-01,1.500000000000000000e+00
-4.809099977084630950e+01,-4.815331956946991454e+00,-4.274122247674470998e+01,-3.670852219430420948e+00,-1.107789175564728446e-01,1.500000000000000000e+00
-4.749728363533043307e+01,-5.317192769592877788e+00,-4.242476578977861834e+01,-3.737964779612003685e+00,-1.147703898159439517e-01,1.500000000000000000e+00
-4.690356749981458506e+01,-5.796645850761568575e+00,-4.207505943461868014e+01,-3.805329909608028860e+00,-1.122978533268411266e-01,1.500000000000000000e+00
-4.630985136429870863e+01,-6.251932948341916152e+00,-4.169400476762734797e+01,-3.871404455118347077e+00,-1.103362455530871450e-01,1.500000000000000000e+00
-4.571613522878286062e+01,-6.681143370109168700e+00,-4.128411997556455049e+01,-3.936279618077868303e+00,-1.079599113078250072e-01,1.500000000000000000e+00
-4.512241909326698419e+01,-7.083254080706024247e+00,-4.084754917492708159e+01,-3.999572600392863553e+00,-1.053333871589920007e-01,1.500000000000000000e+00
-4.452870295775113618e+01,-7.457460541950663213e+00,-4.038647460614975415e+01,-4.061399422987530983e+00,-1.019734391991449218e-01,1.500000000000000000e+00
-4.393498682223528817e+01,-7.803002141714889817e+00,-3.990428686358917076e+01,-4.118758301710071734e+00,-9.142492341126455535e-02,1.500000000000000000e+00
-4.334127068671941174e+01,-8.122260425332559208e+00,-3.940344408831298040e+01,-4.170019274011394828e+00,-8.125219266860872480e-02,1.500000000000000000e+00
-4.274755455120356373e+01,-8.416831325401277653e+00,-3.888775626786417661e+01,-4.216417458482903058e+00,-7.701823682434888463e-02,1.500000000000000000e+00
-4.215383841568768730e+01,-8.687402427629073998e+00,-3.835929452299603071e+01,-4.261874465477669460e+00,-7.613882889509988872e-02,1.500000000000000000e+00
-4.156012228017183929e+01,-8.933783001195898521e+00,-3.781920267235110344e+01,-4.306850114597118306e+00,-7.484234840624842677e-02,1.500000000000000000e+00
-4.096640614465596286e+01,-9.156112532550553240e+00,-3.726876990674868040e+01,-4.349612829716187790e+00,-6.921761115374602813e-02,1.500000000000000000e+00
-4.037269000914011485e+01,-9.355654643702226991e+00,-3.670962412195451208e+01,-4.389050973626417829e+00,-6.365002045019670096e-02,1.500000000000000000e+00
-3.977897387362423842e+01,-9.533883409403919984e+00,-3.614332303101839017e+01,-4.425579260139933524e+00,-6.015790214499316252e-02,1.500000000000000000e+00
-3.918525773810841883e+01,-9.691765001988569495e+00,-3.557101392895594927e+01,-4.460633805316520650e+00,-5.794057794438651349e-02,1.500000000000000000e+00
-3.859154160259254240e+01,-9.829870794420234148e+00,-3.499359542912070253e+01,-4.494393968965562536e+00,-5.567422667179389856e-02,1.500000000000000000e+00
-3.799782546707666597e+01,-9.948854899480647163e+00,-3.441197301662508323e+01,-4.526487158605682737e+00,-5.244371874864978134e-02,1.500000000000000000e+00
-3.740410933156078954e+01,-1.004967982732459575e+01,-3.382689110443114089e+01,-4.556674901965477531e+00,-4.925426095839927770e-02,1.500000000000000000e+00
-3.681039319604496995e+01,-1.013332948732270999e+01,-3.323909576453532821e+01,-4.585190232348629991e+00,-4.724095226630641020e-02,1.500000000000000000e+00
-3.621667706052909352e+01,-1.020045285873241703e+01,-3.264919813988215935e+01,-4.612860897073787214e+00,-4.597657419558025954e-02,1.500000000000000000e+00
-3.562296092501321709e+01,-1.025144806926911301e+01,-3.205770424805074015e+01,-4.639794162050902671e+00,-4.478878944650944299e-02,1.500000000000000000e+00
-3.502924478949739751e+01,-1.028668742534230418e+01,-3.146502985967936894e+01,-4.666117841970914171e+00,-4.388565868863174291e-02,1.500000000000000000e+00
-3.443552865398152107e+01,-1.030647206946693650e+01,-3.087167435843875296e+01,-4.691910469656880522e+00,-4.300625769474571147e-02,1.500000000000000000e+00
-3.384181251846564464e+01,-1.031109799534313609e+01,-3.027799573603152794e+01,-4.717214435602018696e+00,-4.229314513046495555e-02,1.500000000000000000e+00
-3.324809638294976821e+01,-1.030081508879693608e+01,-2.968438261776420006e+01,-4.742146092395485013e+00,-4.169581360292128752e-02,1.500000000000000000e+00
-3.265438024743394863e+01,-1.027584143755314550e+01,-2.909121706664021900e+01,-4.766731840969383072e+00,-4.118088079700861492e-02,1.500000000000000000e+00
-3.206066411191807219e+01,-1.023634824305547930e+01,-2.849882837050961015e+01,-4.791186439285159082e+00,-4.120033879834927165e-02,1.500000000000000000e+00
-3.146694797640219576e+01,-1.018237765992425281e+01,-2.790758886108687875e+01,-4.815658501442564798e+00,-4.124050977404979113e-02,1.500000000000000000e+00
-3.087323184088637618e+01,-1.011395169925651416e+01,-2.731785350790185163e+01,-4.840131432582763793e+00,-4.113649566125732876e-02,1.500000000000000000e+00
-3.027951570537049975e+01,-1.003114384307212248e+01,-2.672995804219454996e+01,-4.864495453869047026e+00,-4.094090727939462410e-02,1.500000000000000000e+00
-2.968579956985462331e+01,-9.934068442745241256e+00,-2.614423454076361253e+01,-4.888753844668766391e+00,-4.086900540058330256e-02,1.500000000000000000e+00
-2.909208343433874688e+01,-9.822762924875005908e+00,-2.556106368158995679e+01,-4.913310862116244238e+00,-4.185917133982525185e-02,1.500000000000000000e+00
-2.849836729882292730e+01,-9.696998818819315247e+00,-2.498083649020962937e+01,-4.938463580629329996e+00,-4.287429488407117073e-02,1.500000000000000000e+00
-2.790465116330705087e+01,-9.556512440091712079e+00,-2.440398222722776111e+01,-4.964141985885449415e+00,-4.342210787014211260e-02,1.500000000000000000e+00
-2.731093502779117443e+01,-9.401204916829669855e+00,-2.383094057684534661e+01,-4.989989025937267897e+00,-4.365158587463911777e-02,1.500000000000000000e+00
-2.671721889227535485e+01,-9.231106482676871394e+00,-2.326214274563784201e+01,-5.015988271736427251e+00,-4.412114287774538540e-02,1.500000000000000000e+00
-2.612350275675947842e+01,-9.046009800077086993e+00,-2.269791387880590960e+01,-5.043062572844586811e+00,-4.707432394504820067e-02,1.500000000000000000e+00
-2.552978662124360199e+01,-8.845273619035792123e+00,-2.213923987046417707e+01,-5.071898977638436889e+00,-5.008031774444391543e-02,1.500000000000000000e+00
-2.493607048572772555e+01,-8.628021282109468615e+00,-2.158669814866250647e+01,-5.102228016371443076e+00,-5.129873259249602413e-02,1.500000000000000000e+00
-2.434235435021190597e+01,-8.394046791902386673e+00,-2.104100423931360453e+01,-5.132648989756093627e+00,-5.118052107437574827e-02,1.500000000000000000e+00
-2.374863821469602954e+01,-8.143673857253480364e+00,-2.050282903686539271e+01,-5.163013479111022264e+00,-5.130013524168444694e-02,1.500000000000000000e+00
-2.315492207918015310e+01,-7.876801265826349763e+00,-1.997234883185844723e+01,-5.194228253072909141e+00,-5.383377251019850346e-02,1.500000000000000000e+00
-2.256120594366433352e+01,-7.593214810989745267e+00,-1.945085924788386222e+01,-5.226945984777778165e+00,-5.639728199909197631e-02,1.500000000000000000e+00
-2.196748980814845709e+01,-7.292481370829979603e+00,-1.893922401043366932e+01,-5.260356166356446650e+00,-5.403742263758438968e-02,1.500000000000000000e+00
-2.137377367263258066e+01,-6.975462079286083750e+00,-1.843736244785345946e+01,-5.290595362956812764e+00,-4.784235702497395548e-02,1.500000000000000000e+00
-2.078005753711676107e+01,-6.644150618645452866e+00,-1.794446289815804008e+01,-5.317175110407546867e+00,-4.164533258977736602e-02,1.500000000000000000e+00
-2.018634140160088464e+01,-6.301050913250679564e+00,-1.746028107549436115e+01,-5.339918906622193262e+00,-3.501142308457055874e-02,1.500000000000000000e+00
-1.959262526608500821e+01,-5.947712011700430068e+00,-1.698299721380514882e+01,-5.358750122758561218e+00,-2.841858728639884077e-02,1.500000000000000000e+00
-1.899890913056913178e+01,-5.586449836994397344e+00,-1.651178749789779232e+01,-5.373328406592804640e+00,-1.974777585588276263e-02,1.500000000000000000e+00
-1.840519299505331219e+01,-5.219745641275707726e+00,-1.604488958934142318e+01,-5.381983861160243521e+00,-9.416061303403907776e-03,1.500000000000000000e+00
-1.781147685953743576e+01,-4.850320391737851899e+00,-1.557990351754990854e+01,-5.384513770982250591e+00,9.177298638434670764e-04,1.500000000000000000e+00
-1.721776072402155933e+01,-4.481209401617387122e+00,-1.511474338567612996e+01,-5.380731905817757621e+00,1.182184214053009358e-02,1.500000000000000000e+00
-1.662404458850573974e+01,-4.115449207434887846e+00,-1.464710101074793869e+01,-5.370471444976530506e+00,2.274866435226379283e-02,1.500000000000000000e+00
-1.603032845298986331e+01,-3.755910525944240685e+00,-1.417443445997576923e+01,-5.353963089788789986e+00,3.211172032625363160e-02,1.500000000000000000e+00
-1.543661231747398688e+01,-3.405455947142054907e+00,-1.369503046126981616e+01,-5.332504391335913141e+00,4.017384478984482171e-02,1.500000000000000000e+00
-1.484289618195811045e+01,-3.066820153135249249e+00,-1.320781707408594130e+01,-5.306255506556595947e+00,4.832286271857385435e-02,1.500000000000000000e+00
-1.424918004644229086e+01,-2.741922014948673159e+00,-1.271046842064736104e+01,-5.274998145545069406e+00,5.692482473271213289e-02,1.500000000000000000e+00
-1.365546391092641443e+01,-2.434310472055535080e+00,-1.220290349091853521e+01,-5.238639628942888038e+00,6.559313561030784279e-02,1.500000000000000000e+00
-1.306174777541053800e+01,-2.146655164839301300e+00,-1.168389630999597273e+01,-5.198053814116539328e+00,6.852762774864626372e-02,1.500000000000000000e+00
-1.246803163989471841e+01,-1.880190181183746700e+00,-1.115346046581332118e+01,-5.157979229841211932e+00,6.648883642902962687e-02,1.500000000000000000e+00
-1.187431550437884198e+01,-1.634785735450844602e+00,-1.061273826982778523e+01,-5.119090785242986996e+00,6.453385328723153236e-02,1.500000000000000000e+00
-1.128059936886296555e+01,-1.410449908342189973e+00,-1.006330262848172907e+01,-5.081062227391612396e+00,6.363307988050682928e-02,1.500000000000000000e+00
-1.068688323334708912e+01,-1.206922583062675081e+00,-9.505496667379528475e+00,-5.043516214091400940e+00,6.284397401602155597e-02,1.500000000000000000e+00
-1.009316709783126953e+01,-1.024346739565859421e+00,-8.940607381266714171e+00,-5.006785242469442565e+00,5.983693990669992219e-02,1.500000000000000000e+00
-9.499450962315393099e+00,-8.619352843838796741e-01,-8.369625708453648727e+00,-4.972726374585304754e+00,5.491860278916904647e-02,1.500000000000000000e+00
-8.905734826799516668e+00,-7.181653928583701108e-01,-7.793395370441805525e+00,-4.941545356570079761e+00,5.015753687141650402e-02,1.500000000000000000e+00
-8.312018691283697081e+00,-5.917505138348303495e-01,-7.213396694120412178e+00,-4.912765681271119789e+00,4.681101504774234923e-02,1.500000000000000000e+00
-7.718302555767820650e+00,-4.814789985226985980e-01,-6.629981347124049407e+00,-4.885950988767136849e+00,4.352133689266909217e-02,1.500000000000000000e+00
-7.124586420251944219e+00,-3.863159602911929724e-01,-6.043917555478417469e+00,-4.861125045990659643e+00,3.994471074680606276e-02,1.500000000000000000e+00
-6.530870284736067788e+00,-3.050792683850629405e-01,-5.455799280776741256e+00,-4.838558204473814683e+00,3.607718825369814197e-02,1.500000000000000000e+00
-5.937154149220248200e+00,-2.364574255139383907e-01,-4.866068763596969049e+00,-4.818280754839447511e+00,3.225006543568936790e-02,1.500000000000000000e+00
-5.343438013704371770e+00,-1.791680593591155057e-01,-4.275113526517698048e+00,-4.800104442123680926e+00,2.897715572896393185e-02,1.500000000000000000e+00
-4.749721878188495339e+00,-1.320555543596515224e-01,-3.683281230230662562e+00,-4.783870781348536383e+00,2.570987431361437120e-02,1.500000000000000000e+00
-4.156005742672675751e+00,-9.398613621914687910e-02,-3.090787953250150988e+00,-4.769531049301551917e+00,2.272899441882740915e-02,1.500000000000000000e+00
-3.562289607156799320e+00,-6.391879617889009713e-02,-2.497832343890586060e+00,-4.756844728793934607e+00,2.000600074229427761e-02,1.500000000000000000e+00
-2.968573471640922889e+00,-4.089749507705126019e-02,-1.904588279872381218e+00,-4.745775060821687319e+00,1.729048204720470480e-02,1.500000000000000000e+00
-2.374857336125046459e+00,-2.398604318462510543e-02,-1.311099868417462844e+00,-4.736211698437918116e+00,1.492363705068375235e-02,1.500000000000000000e+00
-1.781141200609226871e+00,-1.233417961355818757e-02,-7.175059638949724539e-01,-4.728054189749066438e+00,1.255619576250770024e-02,1.500000000000000000e+00
-1.187425065093350440e+00,-5.109664609448325012e-03,-1.238389567185168988e-01,-4.721282163487018124e+00,1.032249195091607813e-02,1.500000000000000000e+00
-5.937089295774740094e-01,-1.525467960765092019e-03,4.698667370328522552e-01,-4.715777704468530729e+00,8.219794855244506177e-03,1.500000000000000000e+00
0.000000000000000000e+00,-8.387156597124167164e-04,1.063575269421672465e+00,-4.711521762725663365e+00,6.117007040877312646e-03,1.500000000000000000e+00
5.937161355158601106e-01,-2.312223997301212069e-03,1.657291416367147940e+00,-4.708493809822495990e+00,4.082906779841953028e-03,1.500000000000000000e+00
1.187432271031720221e+00,-5.224929630384563678e-03,2.250999221787929994e+00,-4.706673608558537225e+00,2.048648737110592751e-03,1.500000000000000000e+00
1.781148406547580443e+00,-8.859897897107676598e-03,2.844703048989983607e+00,-4.706059837488419717e+00,2.366828045628173446e-05,1.500000000000000000e+00
2.374864542063440442e+00,-1.250336165717188912e-02,3.438407423536665064e+00,-4.706644028417574788e+00,-1.991581010665157640e-03,1.500000000000000000e+00
2.968580677579300442e+00,-1.544481411399428392e-02,4.032116936461219936e+00,-4.708424696528391351e+00,-4.006772032083959212e-03,1.500000000000000000e+00
3.562296813095160886e+00,-1.697565806506980135e-02,4.625828651851421114e+00,-4.711392710708699028e+00,-5.990927835439802465e-03,1.500000000000000000e+00
4.156012948611020441e+00,-1.639471688285901174e-02,5.219544225971969098e+00,-4.715538513020325340e+00,-7.974651390497442677e-03,1.500000000000000000e+00
4.749729084126880885e+00,-1.300170554400105483e-02,5.813249173370516942e+00,-4.720873228282398415e+00,-1.003790052178520249e-02,1.500000000000000000e+00
5.343445219642741328e+00,-6.069064095620825376e-03,6.406921810576265308e+00,-4.727471732024440598e+00,-1.219005850024288892e-02,1.500000000000000000e+00
5.937161355158600884e+00,5.160149349133875615e-03,7.000534726157097154e+00,-4.735348130707405900e+00,-1.434214901668579532e-02,1.500000000000000000e+00
6.530877490674461328e+00,2.144690704578904733e-02,7.594016628799755253e+00,-4.744521272449015115e+00,-1.656136427025219765e-02,1.500000000000000000e+00
7.124593626190321771e+00,4.356870293551817069e-02,8.187319008273112431e+00,-4.755013849378538993e+00,-1.878407193459884217e-02,1.500000000000000000e+00
7.718309761706181327e+00,7.230678844842924891e-02,8.780335989354956183e+00,-4.766838684053036346e+00,-2.109963880088598295e-02,1.500000000000000000e+00
8.312025897222040882e+00,1.084729852142432560e-01,9.372941500224831302e+00,-4.780086727071969577e+00,-2.352900134914820071e-02,1.500000000000000000e+00
8.905742032737901326e+00,1.529149260181693060e-01,9.964996928733794945e+00,-4.794778541107353576e+00,-2.596123755446199527e-02,1.500000000000000000e+00
9.499458168253761770e+00,2.064958551582114499e-01,1.055627751775511669e+01,-4.811022942385148937e+00,-2.877889783177124683e-02,1.500000000000000000e+00
1.009317430376962221e+01,2.701722294407497560e-01,1.114656163042993420e+01,-4.828953709446890841e+00,-3.162400548959679036e-02,1.500000000000000000e+00
1.068689043928548266e+01,3.449198694334442150e-01,1.173555534956593149e+01,-4.848561903334747569e+00,-3.437276985330876139e-02,1.500000000000000000e+00
1.128060657480134132e+01,4.316696845404209282e-01,1.232289980904611859e+01,-4.869754392494431983e+00,-3.701960132771896228e-02,1.500000000000000000e+00
1.187432271031720177e+01,5.313028501199086318e-01,1.290816898506058585e+01,-4.892524254530405514e+00,-3.968768075745798818e-02,1.500000000000000000e+00
1.246803884583306221e+01,6.447564139007614381e-01,1.349098774776216025e+01,-4.917127670438398823e+00,-4.323969842858110813e-02,1.500000000000000000e+00
1.306175498134892266e+01,7.731184534874555592e-01,1.407062779465615066e+01,-4.943879276925466471e+00,-4.688381060174431902e-02,1.500000000000000000e+00
1.365547111686478310e+01,9.175578220709803556e-01,1.464648399483233732e+01,-4.972698170259759465e+00,-4.974300513654300593e-02,1.500000000000000000e+00
1.424918725238064354e+01,1.078933256989250022e+00,1.521786841129037526e+01,-5.002783257553854668e+00,-5.160606181965219502e-02,1.500000000000000000e+00
1.484290338789650221e+01,1.257702403209679742e+00,1.578392719881288464e+01,-5.033986862290378284e+00,-5.352887283142193642e-02,1.500000000000000000e+00
1.543661952341236265e+01,1.454475886433866716e+00,1.634414845815456374e+01,-5.066666066918093847e+00,-5.662351200983094940e-02,1.500000000000000000e+00
1.603033565892822310e+01,1.669926236047470924e+00,1.689732404292948331e+01,-5.101239536132830210e+00,-5.985535781653623932e-02,1.500000000000000000e+00
1.662405179444408176e+01,1.904852453619630293e+00,1.744245884402110747e+01,-5.137468175953859628e+00,-6.099046079735911258e-02,1.500000000000000000e+00
1.721776792995994398e+01,2.159338791021248039e+00,1.797881359665694134e+01,-5.173184398128054085e+00,-5.933944482120399877e-02,1.500000000000000000e+00
1.781148406547580265e+01,2.432588784419861039e+00,1.850592217530765993e+01,-5.207946974927489592e+00,-5.776961066430979369e-02,1.500000000000000000e+00
1.840520020099166487e+01,2.723899683881299438e+00,1.902325070883040325e+01,-5.242738157466641624e+00,-5.966826793141735696e-02,1.500000000000000000e+00
1.899891633650752354e+01,3.033335317558948585e+00,1.952990624332442593e+01,-5.278820690764986168e+00,-6.189293260157259502e-02,1.500000000000000000e+00
1.959263247202338221e+01,3.361121837632800702e+00,2.002481187349759395e+01,-5.315961460167338615e+00,-6.198687906152874211e-02,1.500000000000000000e+00
2.018634860753924443e+01,3.706859491281611518e+00,2.050737034458490626e+01,-5.351924620377555897e+00,-5.917996394189332238e-02,1.500000000000000000e+00
2.078006474305510309e+01,4.069432545825289793e+00,2.097760667757055941e+01,-5.386250878629365246e+00,-5.644771540888941092e-02,1.500000000000000000e+00
2.137378087857096531e+01,4.447626925216125571e+00,2.143523475419338453e+01,-5.419926061067913636e+00,-5.728937967076002530e-02,1.500000000000000000e+00
2.196749701408682398e+01,4.841180836072438431e+00,2.187975044101666100e+01,-5.454302966049599632e+00,-5.852426506331646905e-02,1.500000000000000000e+00
2.256121314960268265e+01,5.249911990566710429e+00,2.231031156549039807e+01,-5.489286080288206193e+00,-5.864647903122817418e-02,1.500000000000000000e+00
