color,X,Y
blue,1.59941,20.9261
blue,1.61068,20.9505
blue,1.62195,20.9749
blue,1.63321,20.9993
blue,1.64447,21.0237
yellow,1.57259,-5.66664
yellow,1.57193,-5.63985
yellow,1.57127,-5.61306
yellow,1.5706,-5.58628
yellow,1.56994,-5.55949
yellow,1.56927,-5.5327
yellow,1.56861,-5.50591
yellow,1.56794,-5.47912
yellow,1.56727,-5.45233
yellow,1.5666,-5.42554
yellow,1.56594,-5.39876
yellow,1.56527,-5.37197
yellow,1.5646,-5.34518
yellow,1.56393,-5.31839
yellow,1.56326,-5.2916
yellow,1.56259,-5.26481
yellow,1.56192,-5.23802
yellow,1.56126,-5.21124
yellow,1.56059,-5.18445
yellow,1.55992,-5.15766
yellow,1.55925,-5.13087
yellow,1.55859,-5.10408
yellow,1.55792,-5.07729
yellow,1.55725,-5.0505
yellow,1.55659,-5.02372
yellow,1.55592,-4.99693
yellow,1.55526,-4.97014
yellow,1.55459,-4.94335
yellow,1.55393,-4.91656
yellow,1.55327,-4.88977
yellow,1.55261,-4.86298
yellow,1.55195,-4.83619
yellow,1.55129,-4.80941
yellow,1.55064,-4.78262
yellow,1.54998,-4.75583
yellow,1.54933,-4.72904
yellow,1.54867,-4.70225
yellow,1.54802,-4.67546
yellow,1.54737,-4.64867
yellow,1.54673,-4.62188
yellow,1.54608,-4.59509
yellow,1.54543,-4.56831
yellow,1.54479,-4.54152
yellow,1.54415,-4.51473
yellow,1.54351,-4.48794
yellow,1.54287,-4.46115
yellow,1.54224,-4.43436
yellow,1.54161,-4.40757
yellow,1.54098,-4.38078
yellow,1.54035,-4.35399
yellow,1.53972,-4.3272
yellow,1.5391,-4.30042
yellow,1.53848,-4.27363
yellow,1.53786,-4.24684
yellow,1.53724,-4.22005
yellow,1.53663,-4.19326
yellow,1.53602,-4.16647
yellow,1.53541,-4.13968
yellow,1.53481,-4.11289
yellow,1.53421,-4.0861
yellow,1.53361,-4.05931
yellow,1.53301,-4.03252
yellow,1.53242,-4.00573
yellow,1.53183,-3.97894
yellow,1.53125,-3.95215
yellow,1.53067,-3.92536
yellow,1.53009,-3.89857
yellow,1.52951,-3.87178
yellow,1.52894,-3.84499
yellow,1.52837,-3.8182
yellow,1.52781,-3.79141
yellow,1.52725,-3.76462
yellow,1.52669,-3.73783
yellow,1.52614,-3.71104
yellow,1.52559,-3.68425
yellow,1.52504,-3.65746
yellow,1.5245,-3.63067
yellow,1.52396,-3.60388
yellow,1.52343,-3.57709
yellow,1.5229,-3.5503
yellow,1.52238,-3.52351
yellow,1.52186,-3.49672
yellow,1.52135,-3.46993
yellow,1.52084,-3.44314
yellow,1.52033,-3.41635
yellow,1.51983,-3.38956
yellow,1.51933,-3.36277
yellow,1.51884,-3.33598
yellow,1.51835,-3.30919
yellow,1.51787,-3.28239
yellow,1.5174,-3.2556
yellow,1.51693,-3.22881
yellow,1.51646,-3.20202
yellow,1.516,-3.17523
yellow,1.51554,-3.14844
yellow,1.51509,-3.12165
yellow,1.51465,-3.09485
yellow,1.51421,-3.06806
yellow,1.51377,-3.04127
yellow,1.51335,-3.01448
yellow,1.51292,-2.98769
yellow,1.51251,-2.9609
yellow,1.5121,-2.9341
yellow,1.51169,-2.90731
yellow,1.51129,-2.88052
yellow,1.5109,-2.85373
yellow,1.51051,-2.82694
yellow,1.51013,-2.80014
yellow,1.50976,-2.77335
yellow,1.50939,-2.74656
yellow,1.50903,-2.71977
yellow,1.50867,-2.69297
yellow,1.50832,-2.66618
yellow,1.50798,-2.63939
yellow,1.50765,-2.6126
yellow,1.50732,-2.5858
yellow,1.50699,-2.55901
yellow,1.50668,-2.53222
yellow,1.50636,-2.50542
yellow,1.50606,-2.47863
yellow,1.50576,-2.45184
yellow,1.50547,-2.42504
yellow,1.50518,-2.39825
yellow,1.5049,-2.37146
yellow,1.50462,-2.34466
yellow,1.50436,-2.31787
yellow,1.50409,-2.29107
yellow,1.50383,-2.26428
yellow,1.50358,-2.23749
yellow,1.50333,-2.21069
yellow,1.50309,-2.1839
yellow,1.50286,-2.1571
yellow,1.50263,-2.13031
yellow,1.5024,-2.10352
yellow,1.50218,-2.07672
yellow,1.50197,-2.04993
yellow,1.50176,-2.02313
yellow,1.50155,-1.99634
yellow,1.50135,-1.96954
yellow,1.50116,-1.94275
yellow,1.50097,-1.91595
yellow,1.50078,-1.88916
yellow,1.5006,-1.86236
yellow,1.50042,-1.83557
yellow,1.50025,-1.80877
yellow,1.50009,-1.78198
yellow,1.49992,-1.75518
yellow,1.49977,-1.72839
yellow,1.49961,-1.70159
yellow,1.49946,-1.6748
yellow,1.49932,-1.648
yellow,1.49918,-1.62121
yellow,1.49904,-1.59441
yellow,1.49891,-1.56762
yellow,1.49878,-1.54082
yellow,1.49866,-1.51402
yellow,1.49854,-1.48723
yellow,1.49842,-1.46043
yellow,1.49831,-1.43364
yellow,1.4982,-1.40684
yellow,1.4981,-1.38005
yellow,1.498,-1.35325
yellow,1.4979,-1.32645
yellow,1.4978,-1.29966
yellow,1.49771,-1.27286
yellow,1.49763,-1.24607
yellow,1.49754,-1.21927
yellow,1.49746,-1.19247
yellow,1.49738,-1.16568
yellow,1.49731,-1.13888
yellow,1.49724,-1.11209
yellow,1.49717,-1.08529
yellow,1.49711,-1.05849
yellow,1.49704,-1.0317
yellow,1.49698,-1.0049
yellow,1.49693,-0.978104
yellow,1.49687,-0.951307
yellow,1.49682,-0.924511
yellow,1.49677,-0.897714
yellow,1.49673,-0.870918
yellow,1.49669,-0.844121
yellow,1.49664,-0.817325
yellow,1.49661,-0.790528
yellow,1.49657,-0.763731
yellow,1.49654,-0.736935
yellow,1.49651,-0.710138
yellow,1.49648,-0.683341
yellow,1.49645,-0.656545
yellow,1.49642,-0.629748
yellow,1.4964,-0.602951
yellow,1.49638,-0.576154
yellow,1.49636,-0.549357
yellow,1.49634,-0.52256
yellow,1.49633,-0.495764
yellow,1.49631,-0.468967
yellow,1.4963,-0.44217
yellow,1.49629,-0.415373
yellow,1.49628,-0.388576
yellow,1.49627,-0.361779
yellow,1.49627,-0.334982
yellow,1.49626,-0.308185
yellow,1.49626,-0.281388
yellow,1.49626,-0.254591
yellow,1.49626,-0.227794
yellow,1.49626,-0.200997
yellow,1.49626,-0.1742
yellow,1.49626,-0.147403
yellow,1.49626,-0.120606
yellow,1.49626,-0.0938086
yellow,1.49627,-0.0670115
yellow,1.49627,-0.0402144
yellow,1.49628,-0.0134173
yellow,1.49629,0.0133798
yellow,1.49629,0.0401769
yellow,1.4963,0.066974
yellow,1.49631,0.0937711
yellow,1.49632,0.120568
yellow,1.49633,0.147365
yellow,1.49634,0.174162
yellow,1.49635,0.200959
yellow,1.49636,0.227757
yellow,1.49637,0.254554
yellow,1.49638,0.281351
yellow,1.49639,0.308147
yellow,1.4964,0.334943
yellow,1.49641,0.361738
yellow,1.49642,0.388534
yellow,1.49643,0.41533
yellow,1.49644,0.442126
yellow,1.49645,0.468922
yellow,1.49646,0.495717
yellow,1.49647,0.522513
yellow,1.49648,0.549309
yellow,1.49649,0.576105
yellow,1.4965,0.602901
yellow,1.49651,0.629696
yellow,1.49653,0.656492
yellow,1.49654,0.683288
yellow,1.49655,0.710084
yellow,1.49656,0.736879
yellow,1.49657,0.763675
yellow,1.49659,0.790471
yellow,1.4966,0.817267
yellow,1.49661,0.844063
yellow,1.49663,0.870858
yellow,1.49664,0.897654
yellow,1.49666,0.92445
yellow,1.49667,0.951246
yellow,1.49669,0.978041
yellow,1.4967,1.00484
yellow,1.49672,1.03163
yellow,1.49674,1.05843
yellow,1.49675,1.08522
yellow,1.49677,1.11202
yellow,1.49679,1.13882
yellow,1.49681,1.16561
yellow,1.49683,1.19241
yellow,1.49685,1.2192
yellow,1.49687,1.246
yellow,1.49689,1.2728
yellow,1.49691,1.29959
yellow,1.49693,1.32639
yellow,1.49696,1.35318
yellow,1.49698,1.37998
yellow,1.49701,1.40677
yellow,1.49703,1.43357
yellow,1.49706,1.46037
yellow,1.49709,1.48716
yellow,1.49711,1.51396
yellow,1.49714,1.54075
yellow,1.49717,1.56755
yellow,1.4972,1.59435
yellow,1.49723,1.62114
yellow,1.49726,1.64794
yellow,1.4973,1.67473
yellow,1.49733,1.70153
yellow,1.49736,1.72833
yellow,1.4974,1.75512
yellow,1.49744,1.78192
yellow,1.49747,1.80871
yellow,1.49751,1.83551
yellow,1.49755,1.8623
yellow,1.49759,1.8891
yellow,1.49763,1.9159
yellow,1.49768,1.94269
yellow,1.49772,1.96949
yellow,1.49777,1.99629
yellow,1.49781,2.02308
yellow,1.49786,2.04988
yellow,1.49791,2.07667
yellow,1.49796,2.10347
yellow,1.49801,2.13027
yellow,1.49806,2.15706
yellow,1.49811,2.18386
yellow,1.49817,2.21065
yellow,1.49822,2.23745
yellow,1.49828,2.26425
yellow,1.49834,2.29104
yellow,1.49839,2.31784
yellow,1.49846,2.34463
yellow,1.49852,2.37143
yellow,1.49858,2.39823
yellow,1.49865,2.42502
yellow,1.49871,2.45182
yellow,1.49878,2.47862
yellow,1.49885,2.50541
yellow,1.49892,2.53221
yellow,1.49899,2.55901
yellow,1.49906,2.5858
yellow,1.49914,2.6126
yellow,1.49922,2.63939
yellow,1.49929,2.66619
yellow,1.49937,2.69299
yellow,1.49945,2.71978
yellow,1.49954,2.74658
yellow,1.49962,2.77338
yellow,1.49971,2.80017
yellow,1.49979,2.82697
yellow,1.49988,2.85377
yellow,1.49997,2.88056
yellow,1.50007,2.90736
yellow,1.50016,2.93416
yellow,1.50026,2.96095
yellow,1.50035,2.98775
yellow,1.50045,3.01455
yellow,1.50056,3.04134
yellow,1.50066,3.06814
yellow,1.50076,3.09494
yellow,1.50087,3.12173
yellow,1.50098,3.14853
yellow,1.50109,3.17533
yellow,1.5012,3.20212
yellow,1.50132,3.22892
yellow,1.50143,3.25572
yellow,1.50155,3.28251
yellow,1.50167,3.30931
yellow,1.50179,3.33611
yellow,1.50192,3.3629
yellow,1.50204,3.3897
yellow,1.50217,3.41649
yellow,1.5023,3.44329
yellow,1.50244,3.47008
yellow,1.50257,3.49688
yellow,1.50271,3.52367
yellow,1.50285,3.55047
yellow,1.50299,3.57726
yellow,1.50314,3.60406
yellow,1.50328,3.63086
yellow,1.50344,3.65765
yellow,1.50359,3.68445
yellow,1.50374,3.71124
yellow,1.5039,3.73804
yellow,1.50406,3.76483
yellow,1.50423,3.79163
yellow,1.5044,3.81842
yellow,1.50457,3.84522
yellow,1.50474,3.87202
yellow,1.50491,3.89881
yellow,1.50509,3.92561
yellow,1.50528,3.9524
yellow,1.50546,3.9792
yellow,1.50565,4.00599
yellow,1.50584,4.03279
yellow,1.50604,4.05958
yellow,1.50624,4.08638
yellow,1.50644,4.11318
yellow,1.50665,4.13997
yellow,1.50685,4.16677
yellow,1.50707,4.19356
yellow,1.50728,4.22036
yellow,1.50751,4.24715
yellow,1.50773,4.27395
yellow,1.50796,4.30074
yellow,1.50819,4.32754
yellow,1.50842,4.35433
yellow,1.50866,4.38113
yellow,1.50891,4.40792
yellow,1.50916,4.43472
yellow,1.50941,4.46151
yellow,1.50966,4.48831
yellow,1.50992,4.5151
yellow,1.51019,4.5419
yellow,1.51046,4.56869
yellow,1.51073,4.59549
yellow,1.51101,4.62228
yellow,1.51129,4.64908
yellow,1.51157,4.67587
yellow,1.51187,4.70267
yellow,1.51216,4.72946
yellow,1.51246,4.75626
yellow,1.51277,4.78305
yellow,1.51307,4.80984
yellow,1.51339,4.83664
yellow,1.51371,4.86343
yellow,1.51403,4.89023
yellow,1.51436,4.91702
yellow,1.51469,4.94382
yellow,1.51503,4.97061
yellow,1.51538,4.9974
yellow,1.51573,5.0242
yellow,1.51608,5.05099
yellow,1.51644,5.07779
yellow,1.5168,5.10458
yellow,1.51717,5.13137
yellow,1.51755,5.15817
yellow,1.51793,5.18496
yellow,1.51832,5.21175
yellow,1.51871,5.23855
yellow,1.51911,5.26534
yellow,1.51951,5.29213
yellow,1.51992,5.31893
yellow,1.52033,5.34572
yellow,1.52075,5.37251
yellow,1.52118,5.3993
yellow,1.52161,5.4261
yellow,1.52205,5.45289
yellow,1.52249,5.47968
yellow,1.52294,5.50647
yellow,1.5234,5.53327
yellow,1.52386,5.56006
yellow,1.52433,5.58685
yellow,1.5248,5.61364
yellow,1.52528,5.64043
yellow,1.52577,5.66723
yellow,1.52626,5.69402
yellow,1.52676,5.72081
yellow,1.52727,5.7476
yellow,1.52778,5.77439
yellow,1.5283,5.80118
yellow,1.52882,5.82797
yellow,1.52936,5.85477
yellow,1.5299,5.88156
yellow,1.53044,5.90835
yellow,1.53099,5.93514
yellow,1.53155,5.96193
yellow,1.53212,5.98872
yellow,1.53269,6.01551
yellow,1.53327,6.0423
yellow,1.53386,6.06909
yellow,1.53445,6.09588
yellow,1.53506,6.12267
yellow,1.53566,6.14946
yellow,1.53628,6.17625
yellow,1.5369,6.20304
yellow,1.53753,6.22983
yellow,1.53817,6.25662
yellow,1.53882,6.28341
yellow,1.53947,6.3102
yellow,1.54013,6.33699
yellow,1.5408,6.36378
yellow,1.54147,6.39057
yellow,1.54216,6.41736
yellow,1.54285,6.44415
yellow,1.54355,6.47094
yellow,1.54426,6.49773
yellow,1.54497,6.52452
yellow,1.5457,6.55131
yellow,1.54643,6.5781
yellow,1.54717,6.60488
yellow,1.54792,6.63167
yellow,1.54867,6.65846
yellow,1.54944,6.68525
yellow,1.55021,6.71204
yellow,1.551,6.73882
yellow,1.55179,6.76561
yellow,1.55259,6.7924
yellow,1.5534,6.81918
yellow,1.55422,6.84597
yellow,1.55504,6.87276
yellow,1.55588,6.89954
yellow,1.55672,6.92633
yellow,1.55758,6.95311
yellow,1.55844,6.9799
yellow,1.55932,7.00668
yellow,1.5602,7.03346
yellow,1.56109,7.06025
yellow,1.56199,7.08703
yellow,1.56291,7.11381
yellow,1.56383,7.1406
yellow,1.56476,7.16738
yellow,1.5657,7.19416
yellow,1.56665,7.22094
yellow,1.56761,7.24772
yellow,1.56858,7.2745
yellow,1.56956,7.30128
yellow,1.57055,7.32806
yellow,1.57156,7.35484
yellow,1.57257,7.38162
yellow,1.57359,7.40839
yellow,1.57462,7.43517
yellow,1.57567,7.46195
yellow,1.57672,7.48872
yellow,1.57779,7.5155
yellow,1.57886,7.54227
yellow,1.57995,7.56905
yellow,1.58105,7.59582
yellow,1.58216,7.6226
yellow,1.58328,7.64937
yellow,1.58441,7.67614
yellow,1.58555,7.70291
yellow,1.5867,7.72969
yellow,1.58787,7.75646
yellow,1.58905,7.78323
yellow,1.59023,7.81
yellow,1.59143,7.83677
yellow,1.59265,7.86353
yellow,1.59387,7.8903
yellow,1.5951,7.91707
yellow,1.59635,7.94383
yellow,1.59761,7.9706
yellow,1.59888,7.99737
yellow,1.60016,8.02413
yellow,1.60146,8.05089
yellow,1.60276,8.07766
yellow,1.60408,8.10442
yellow,1.60542,8.13118
yellow,1.60676,8.15794
yellow,1.60812,8.1847
yellow,1.60949,8.21146
yellow,1.61087,8.23822
yellow,1.61226,8.26498
yellow,1.61367,8.29174
yellow,1.61509,8.31849
yellow,1.61653,8.34525
yellow,1.61797,8.372
yellow,1.61943,8.39876
yellow,1.62091,8.42551
yellow,1.62239,8.45227
yellow,1.62389,8.47902
yellow,1.6254,8.50577
yellow,1.62693,8.53252
yellow,1.62847,8.55927
yellow,1.63002,8.58602
yellow,1.63159,8.61277
yellow,1.63317,8.63951
yellow,1.63477,8.66626
yellow,1.63638,8.693
yellow,1.638,8.71975
yellow,1.63963,8.74649
yellow,1.64128,8.77323
yellow,1.64295,8.79998
yellow,1.64463,8.82672
yellow,1.64632,8.85346
yellow,1.64803,8.8802
yellow,1.64975,8.90693
yellow,1.65149,8.93367
yellow,1.65324,8.96041
yellow,1.65501,8.98714
yellow,1.65679,9.01388
yellow,1.65858,9.04061
yellow,1.66039,9.06734
yellow,1.66222,9.09407
yellow,1.66406,9.1208
yellow,1.66592,9.14753
yellow,1.66779,9.17426
yellow,1.66967,9.20099
yellow,1.67157,9.22771
yellow,1.67349,9.25443
yellow,1.67542,9.28114
yellow,1.67737,9.30786
yellow,1.67933,9.33457
yellow,1.68131,9.36128
yellow,1.6833,9.38799
yellow,1.68531,9.4147
yellow,1.68734,9.44141
yellow,1.68938,9.46812
yellow,1.69143,9.49482
yellow,1.6935,9.52153
yellow,1.69559,9.54823
yellow,1.6977,9.57493
yellow,1.69982,9.60163
yellow,1.70195,9.62833
yellow,1.7041,9.65503
yellow,1.70627,9.68173
yellow,1.70845,9.70843
yellow,1.71065,9.73512
yellow,1.71287,9.76182
yellow,1.7151,9.78851
yellow,1.71734,9.8152
yellow,1.71961,9.84189
yellow,1.72189,9.86858
yellow,1.72418,9.89527
yellow,1.72649,9.92196
yellow,1.72882,9.94864
yellow,1.73117,9.97533
yellow,1.73353,10.002
yellow,1.73591,10.0287
yellow,1.7383,10.0554
yellow,1.74071,10.0821
yellow,1.74314,10.1087
yellow,1.74558,10.1354
yellow,1.74804,10.1621
yellow,1.75052,10.1888
yellow,1.75301,10.2154
yellow,1.75552,10.2421
yellow,1.75805,10.2688
yellow,1.76059,10.2954
yellow,1.76315,10.3221
yellow,1.76573,10.3488
yellow,1.76832,10.3754
yellow,1.77093,10.4021
yellow,1.77356,10.4288
yellow,1.77621,10.4554
yellow,1.77887,10.4821
yellow,1.78155,10.5087
yellow,1.78424,10.5354
yellow,1.78696,10.562
yellow,1.78969,10.5887
yellow,1.79244,10.6153
yellow,1.7952,10.642
yellow,1.79798,10.6686
yellow,1.80078,10.6953
yellow,1.8036,10.7219
yellow,1.80643,10.7486
yellow,1.80928,10.7752
yellow,1.81215,10.8019
yellow,1.81504,10.8285
yellow,1.81794,10.8551
yellow,1.82086,10.8818
yellow,1.8238,10.9084
yellow,1.82676,10.935
yellow,1.82973,10.9617
yellow,1.83273,10.9883
yellow,1.83574,11.0149
yellow,1.83876,11.0415
yellow,1.84181,11.0682
yellow,1.84487,11.0948
yellow,1.84795,11.1214
yellow,1.85105,11.148
yellow,1.85417,11.1746
yellow,1.8573,11.2013
yellow,1.86046,11.2279
yellow,1.86363,11.2545
yellow,1.86682,11.2811
yellow,1.87002,11.3077
yellow,1.87325,11.3343
yellow,1.87649,11.3609
yellow,1.87976,11.3875
yellow,1.88304,11.4141
yellow,1.88633,11.4407
yellow,1.88965,11.4673
yellow,1.89299,11.4939
yellow,1.89634,11.5205
yellow,1.89971,11.5471
yellow,1.9031,11.5737
yellow,1.90651,11.6003
yellow,1.90994,11.6269
yellow,1.91338,11.6535
yellow,1.91685,11.68
yellow,1.92033,11.7066
yellow,1.92383,11.7332
yellow,1.92735,11.7598
yellow,1.93089,11.7864
yellow,1.93445,11.8129
yellow,1.93803,11.8395
yellow,1.94163,11.8661
yellow,1.94524,11.8926
yellow,1.94888,11.9192
yellow,1.95253,11.9458
yellow,1.9562,11.9723
yellow,1.95989,11.9989
yellow,1.9636,12.0254
yellow,1.96733,12.052
yellow,1.97108,12.0786
yellow,1.97485,12.1051
yellow,1.97863,12.1317
yellow,1.98244,12.1582
yellow,1.98626,12.1847
yellow,1.99011,12.2113
yellow,1.99397,12.2378
yellow,1.99785,12.2643
yellow,2.00175,12.2908
yellow,2.00567,12.3173
yellow,2.00961,12.3438
yellow,2.01357,12.3703
yellow,2.01755,12.3969
yellow,2.02155,12.4234
yellow,2.02557,12.4499
yellow,2.02961,12.4764
yellow,2.03367,12.5028
yellow,2.03775,12.5293
yellow,2.04186,12.5558
yellow,2.04598,12.5823
yellow,2.05013,12.6088
yellow,2.05429,12.6353
yellow,2.05848,12.6618
yellow,2.06269,12.6882
yellow,2.06692,12.7147
yellow,2.07118,12.7412
yellow,2.07545,12.7676
yellow,2.07975,12.7941
yellow,2.08407,12.8206
yellow,2.08841,12.847
yellow,2.09277,12.8735
yellow,2.09715,12.8999
yellow,2.10156,12.9263
yellow,2.10599,12.9528
yellow,2.11045,12.9792
yellow,2.11492,13.0057
yellow,2.11942,13.0321
yellow,2.12394,13.0585
yellow,2.12849,13.0849
yellow,2.13306,13.1113
yellow,2.13765,13.1377
yellow,2.14227,13.1642
yellow,2.14691,13.1906
yellow,2.15157,13.217
yellow,2.15626,13.2433
yellow,2.16097,13.2697
yellow,2.16571,13.2961
yellow,2.17047,13.3225
yellow,2.17525,13.3489
yellow,2.18006,13.3752
yellow,2.1849,13.4016
yellow,2.18975,13.428
yellow,2.19464,13.4543
yellow,2.19955,13.4807
yellow,2.20448,13.507
yellow,2.20944,13.5334
yellow,2.21442,13.5597
yellow,2.21943,13.586
yellow,2.22447,13.6124
yellow,2.22953,13.6387
yellow,2.23462,13.665
yellow,2.23973,13.6913
yellow,2.24487,13.7176
yellow,2.25003,13.7439
yellow,2.25523,13.7702
yellow,2.26045,13.7965
yellow,2.26569,13.8228
yellow,2.27096,13.849
yellow,2.27626,13.8753
yellow,2.28158,13.9016
yellow,2.28694,13.9278
yellow,2.29232,13.9541
yellow,2.29772,13.9803
yellow,2.30316,14.0066
yellow,2.30862,14.0328
yellow,2.31411,14.059
yellow,2.31963,14.0852
yellow,2.32517,14.1115
yellow,2.33074,14.1377
yellow,2.33635,14.1639
yellow,2.34197,14.1901
yellow,2.34763,14.2162
yellow,2.35332,14.2424
yellow,2.35903,14.2686
yellow,2.36478,14.2948
yellow,2.37055,14.3209
yellow,2.37635,14.3471
yellow,2.38218,14.3732
yellow,2.38804,14.3994
yellow,2.39393,14.4255
yellow,2.39985,14.4516
yellow,2.4058,14.4777
yellow,2.41177,14.5038
yellow,2.41778,14.5299
yellow,2.42382,14.556
yellow,2.42989,14.5821
yellow,2.43598,14.6082
yellow,2.44211,14.6343
yellow,2.44827,14.6603
yellow,2.45446,14.6864
yellow,2.46068,14.7124
yellow,2.46693,14.7385
yellow,2.47321,14.7645
yellow,2.47952,14.7905
yellow,2.48586,14.8166
yellow,2.49224,14.8426
yellow,2.49864,14.8686
yellow,2.50508,14.8946
yellow,2.51155,14.9205
yellow,2.51805,14.9465
yellow,2.52458,14.9725
yellow,2.53114,14.9984
yellow,2.53774,15.0244
yellow,2.54437,15.0503
yellow,2.55103,15.0763
yellow,2.55772,15.1022
yellow,2.56446,15.1281
yellow,2.57123,15.1541
yellow,2.57803,15.1801
yellow,2.58487,15.206
yellow,2.59174,15.2319
yellow,2.59864,15.2578
yellow,2.60558,15.2838
yellow,2.61255,15.3097
yellow,2.61955,15.3356
yellow,2.62659,15.3614
yellow,2.63366,15.3873
yellow,2.64076,15.4132
yellow,2.64789,15.439
yellow,2.65506,15.4649
yellow,2.66226,15.4907
yellow,2.6695,15.5165
yellow,2.67677,15.5424
yellow,2.68407,15.5682
yellow,2.69141,15.594
yellow,2.69878,15.6197
yellow,2.70618,15.6455
yellow,2.71362,15.6713
yellow,2.72109,15.697
yellow,2.72859,15.7228
yellow,2.73613,15.7485
yellow,2.74371,15.7742
yellow,2.75131,15.7999
yellow,2.75896,15.8256
yellow,2.76663,15.8513
yellow,2.77434,15.877
yellow,2.78209,15.9027
yellow,2.78986,15.9283
yellow,2.79768,15.954
yellow,2.80553,15.9796
yellow,2.81341,16.0052
yellow,2.82132,16.0309
yellow,2.82928,16.0565
yellow,2.83726,16.082
yellow,2.84528,16.1076
yellow,2.85334,16.1332
yellow,2.86143,16.1587
yellow,2.86955,16.1843
yellow,2.87771,16.2098
yellow,2.88591,16.2353
yellow,2.89414,16.2608
yellow,2.90241,16.2863
yellow,2.91071,16.3118
yellow,2.91904,16.3373
yellow,2.92741,16.3627
yellow,2.93582,16.3882
yellow,2.94426,16.4136
yellow,2.95274,16.439
yellow,2.96125,16.4645
yellow,2.9698,16.4898
yellow,2.97838,16.5152
yellow,2.987,16.5406
yellow,2.99566,16.566
yellow,3.00435,16.5913
yellow,3.01308,16.6166
yellow,3.02184,16.642
yellow,3.03064,16.6673
yellow,3.03948,16.6925
yellow,3.04835,16.7178
yellow,3.05725,16.7431
yellow,3.0662,16.7683
yellow,3.07518,16.7936
yellow,3.08419,16.8188
yellow,3.09325,16.844
yellow,3.10233,16.8692
yellow,3.11146,16.8944
yellow,3.12062,16.9196
yellow,3.12982,16.9447
yellow,3.13905,16.9699
yellow,3.14832,16.995
yellow,3.15763,17.0201
yellow,3.16698,17.0452
yellow,3.17636,17.0703
yellow,3.18578,17.0954
yellow,3.19523,17.1204
yellow,3.20473,17.1455
yellow,3.21425,17.1705
yellow,3.22382,17.1955
yellow,3.23343,17.2205
yellow,3.24307,17.2455
yellow,3.25274,17.2704
yellow,3.26246,17.2954
yellow,3.27221,17.3203
yellow,3.282,17.3453
yellow,3.29183,17.3702
yellow,3.3017,17.3951
yellow,3.3116,17.4199
yellow,3.32154,17.4448
yellow,3.33152,17.4696
yellow,3.34153,17.4945
yellow,3.35159,17.5193
yellow,3.36168,17.5441
yellow,3.37181,17.5689
yellow,3.38198,17.5936
yellow,3.39218,17.6184
yellow,3.40243,17.6431
yellow,3.41271,17.6679
yellow,3.42303,17.6926
yellow,3.43339,17.7172
yellow,3.44378,17.7419
yellow,3.45422,17.7666
yellow,3.46469,17.7912
yellow,3.4752,17.8158
yellow,3.48575,17.8404
yellow,3.49634,17.865
yellow,3.50697,17.8896
yellow,3.51764,17.9142
yellow,3.52834,17.9387
yellow,3.53907,17.9632
yellow,3.54985,17.9877
yellow,3.56066,18.0122
yellow,3.57151,18.0366
yellow,3.5824,18.0611
yellow,3.59332,18.0855
yellow,3.60428,18.1099
yellow,3.61527,18.1343
yellow,3.6263,18.1587
yellow,3.63737,18.1831
yellow,3.64846,18.2074
yellow,3.65959,18.2318
yellow,3.67076,18.2561
yellow,3.68196,18.2804
yellow,3.69318,18.3047
yellow,3.70445,18.329
yellow,3.71574,18.3533
yellow,3.72706,18.3775
yellow,3.73842,18.4018
yellow,3.7498,18.426
yellow,3.76121,18.4502
yellow,3.77266,18.4744
yellow,3.78413,18.4986
yellow,3.79563,18.5228
yellow,3.80716,18.5469
yellow,3.81872,18.5711
yellow,3.8303,18.5952
yellow,3.84191,18.6194
yellow,3.85355,18.6435
yellow,3.86521,18.6676
yellow,3.8769,18.6917
yellow,3.88861,18.7158
yellow,3.90035,18.7399
yellow,3.91212,18.7639
yellow,3.9239,18.788
yellow,3.93571,18.812
yellow,3.94754,18.836
yellow,3.9594,18.8601
yellow,3.97128,18.8841
yellow,3.98318,18.9081
yellow,3.9951,18.9321
yellow,4.00704,18.9561
yellow,4.019,18.98
yellow,4.03098,19.004
yellow,4.04298,19.028
yellow,4.055,19.0519
yellow,4.06704,19.0759
yellow,4.0791,19.0998
yellow,4.09117,19.1237
yellow,4.10327,19.1476
yellow,4.11538,19.1715
yellow,4.1275,19.1955
yellow,4.13965,19.2193
yellow,4.1518,19.2432
yellow,4.16398,19.2671
yellow,4.17617,19.291
yellow,4.18837,19.3149
yellow,4.20059,19.3387
yellow,4.21282,19.3626
yellow,4.22506,19.3864
yellow,4.23732,19.4103
yellow,4.24959,19.4341
yellow,4.26187,19.4579
yellow,4.27416,19.4818
yellow,4.28646,19.5056
yellow,4.29878,19.5294
yellow,4.3111,19.5532
yellow,4.32343,19.577
yellow,4.33578,19.6008
yellow,4.34813,19.6246
yellow,4.36049,19.6484
yellow,4.37286,19.6722
yellow,4.38524,19.696
yellow,4.39762,19.7198
yellow,4.41001,19.7436
yellow,4.42241,19.7674
yellow,4.43481,19.7912
yellow,4.44722,19.8149
yellow,4.45963,19.8387
yellow,4.47205,19.8625
yellow,4.48447,19.8862
yellow,4.4969,19.91
yellow,4.50933,19.9338
yellow,4.52176,19.9575
yellow,4.53419,19.9813
yellow,4.54663,20.005
yellow,4.55907,20.0288
yellow,4.57151,20.0526
yellow,4.58395,20.0763
yellow,4.59639,20.1001
yellow,4.60883,20.1238
yellow,4.62128,20.1476
