color,X,Y
blue,53.0034,65.2721
blue,53.0779,65.4144
blue,53.1518,65.5569
blue,53.225,65.6998
blue,53.2975,65.8429
blue,53.3694,65.9863
blue,53.4407,66.13
blue,53.5114,66.2739
blue,53.5816,66.4181
blue,53.6514,66.5625
blue,53.7206,66.7071
blue,53.7894,66.8519
blue,53.8579,66.9971
blue,53.926,67.1426
blue,53.9937,67.2882
blue,54.0611,67.434
blue,54.1281,67.5799
blue,54.1947,67.726
blue,54.261,67.8723
blue,54.327,68.0187
blue,54.3928,68.1653
blue,54.4582,68.312
blue,54.5233,68.4588
blue,54.5882,68.6058
blue,54.6529,68.7529
blue,54.7173,68.9
blue,54.7815,69.0473
blue,54.8455,69.1947
blue,54.9094,69.3421
blue,54.973,69.4897
blue,55.0365,69.6373
blue,55.0998,69.7849
blue,55.163,69.9325
blue,55.226,70.0803
blue,55.289,70.228
blue,55.3519,70.3759
blue,55.4146,70.5237
blue,55.4773,70.6716
blue,55.54,70.8195
blue,55.6026,70.9675
blue,55.6651,71.1154
blue,55.7277,71.2634
blue,55.7902,71.4113
blue,55.8528,71.5593
blue,55.9154,71.7072
blue,55.978,71.8552
blue,56.0406,72.0031
blue,56.1033,72.151
blue,56.1661,72.2988
blue,56.229,72.4467
blue,56.2919,72.5944
blue,56.355,72.7422
blue,56.4181,72.8899
blue,56.4814,73.0375
blue,56.5448,73.1851
blue,56.6084,73.3326
blue,56.6721,73.4801
blue,56.7359,73.6275
blue,56.7999,73.7748
blue,56.8641,73.9221
blue,56.9284,74.0692
blue,56.993,74.2163
blue,57.0577,74.3633
blue,57.1227,74.5102
blue,57.1879,74.6571
blue,57.2532,74.8038
blue,57.3189,74.9504
blue,57.3847,75.0969
blue,57.4509,75.2433
blue,57.5172,75.3896
blue,57.5839,75.5357
blue,57.6508,75.6818
blue,57.7181,75.8276
blue,57.7857,75.9734
blue,57.8536,76.1189
blue,57.9219,76.2643
blue,57.9905,76.4096
blue,58.0595,76.5546
blue,58.1289,76.6995
blue,58.1987,76.8442
blue,58.2689,76.9886
blue,58.3395,77.1329
blue,58.4106,77.2769
blue,58.4822,77.4207
blue,58.5542,77.5643
blue,58.6267,77.7077
blue,58.6997,77.8507
blue,58.7732,77.9935
blue,58.8472,78.1361
blue,58.9217,78.2784
blue,58.9968,78.4204
blue,59.0724,78.5621
blue,59.1485,78.7035
blue,59.2253,78.8446
blue,59.3025,78.9854
blue,59.3804,79.1259
blue,59.4588,79.2661
blue,59.5378,79.4059
blue,59.6175,79.5454
blue,59.6977,79.6846
blue,59.7785,79.8234
blue,59.86,79.9619
blue,59.9421,80.1
blue,60.0248,80.2377
blue,60.1082,80.375
blue,60.1922,80.5119
blue,60.2768,80.6484
blue,60.3621,80.7845
blue,60.4482,80.9201
blue,60.5348,81.0553
blue,60.6222,81.1901
blue,60.7103,81.3244
blue,60.7992,81.4582
blue,60.8887,81.5916
blue,60.979,81.7244
blue,61.0701,81.8568
blue,61.1619,81.9886
blue,61.2544,82.1199
blue,61.3478,82.2506
blue,61.4419,82.3808
blue,61.5368,82.5104
blue,61.6325,82.6395
blue,61.7291,82.7679
blue,61.8264,82.8957
blue,61.9246,83.023
blue,62.0237,83.1495
blue,62.1236,83.2754
blue,62.2244,83.4006
blue,62.3261,83.525
blue,62.4286,83.6487
blue,62.5321,83.7716
blue,62.6366,83.8937
blue,62.742,84.0149
blue,62.8483,84.1353
blue,62.9556,84.2548
blue,63.0639,84.3734
blue,63.1732,84.491
blue,63.2835,84.6076
blue,63.3948,84.7233
blue,63.5072,84.8379
blue,63.6207,84.9515
blue,63.7352,85.0641
blue,63.8507,85.1755
blue,63.9674,85.2858
blue,64.0851,85.395
blue,64.2038,85.5032
blue,64.3235,85.6101
blue,64.4443,85.716
blue,64.5661,85.8207
blue,64.6888,85.9243
blue,64.8125,86.0268
blue,64.9372,86.1281
blue,65.0628,86.2282
blue,65.1893,86.3272
blue,65.3168,86.425
blue,65.4452,86.5217
blue,65.5744,86.6171
blue,65.7046,86.7114
blue,65.8356,86.8045
blue,65.9674,86.8964
blue,66.1,86.987
blue,66.2334,87.0764
blue,66.3677,87.1645
blue,66.5027,87.2515
blue,66.6385,87.3372
blue,66.7751,87.4218
blue,66.9124,87.505
blue,67.0505,87.5871
blue,67.1893,87.6679
blue,67.3288,87.7475
blue,67.4691,87.8258
blue,67.61,87.9029
blue,67.7517,87.9788
blue,67.894,88.0533
blue,68.0369,88.1266
blue,68.1805,88.1987
blue,68.3247,88.2695
blue,68.4696,88.339
blue,68.615,88.4072
blue,68.7611,88.4742
blue,68.9078,88.5399
blue,69.055,88.6043
blue,69.2029,88.6673
blue,69.3512,88.729
blue,69.5001,88.7893
blue,69.6496,88.8483
blue,69.7995,88.9059
blue,69.95,88.9622
blue,70.101,89.017
blue,70.2525,89.0703
blue,70.4044,89.1223
blue,70.5569,89.1728
blue,70.7098,89.2218
blue,70.8631,89.2694
blue,71.017,89.3155
blue,71.1712,89.3601
blue,71.3259,89.4031
blue,71.481,89.4447
blue,71.6365,89.4847
blue,71.7924,89.5231
blue,71.9487,89.5601
blue,72.1053,89.5955
blue,72.2623,89.6294
blue,72.4196,89.6618
blue,72.5772,89.6926
blue,72.7351,89.722
blue,72.8933,89.7498
blue,73.0518,89.7761
blue,73.2105,89.8009
blue,73.3695,89.8241
blue,73.5286,89.8459
blue,73.688,89.8661
blue,73.8476,89.8849
blue,74.0074,89.9021
blue,74.1673,89.9179
blue,74.3273,89.9321
blue,74.4874,89.9448
blue,74.6476,89.9561
blue,74.8079,89.9658
blue,74.9683,89.9741
blue,75.1288,89.9808
blue,75.2893,89.9861
blue,75.4499,89.9899
blue,75.6105,89.9922
blue,75.7712,89.993
blue,75.9318,89.9923
blue,76.0924,89.9901
blue,76.253,89.9864
blue,76.4136,89.9813
blue,76.5741,89.9747
blue,76.7345,89.9666
blue,76.8949,89.957
blue,77.0552,89.9459
blue,77.2153,89.9334
blue,77.3754,89.9194
blue,77.5354,89.9039
blue,77.6952,89.8868
blue,77.8549,89.8683
blue,78.0144,89.8483
blue,78.1736,89.8268
blue,78.3326,89.8037
blue,78.4914,89.7791
blue,78.6499,89.7529
blue,78.8081,89.7252
blue,78.966,89.6959
blue,79.1236,89.665
blue,79.2809,89.6326
blue,79.4378,89.5985
blue,79.5944,89.5629
blue,79.7505,89.5256
blue,79.9063,89.4867
blue,80.0616,89.4461
blue,80.2165,89.4039
blue,80.3709,89.3601
blue,80.5249,89.3146
blue,80.6783,89.2675
blue,80.8313,89.2189
blue,80.9838,89.1686
blue,81.1358,89.1168
blue,81.2873,89.0634
blue,81.4382,89.0084
blue,81.5886,88.952
blue,81.7384,88.8941
blue,81.8876,88.8346
blue,82.0363,88.7738
blue,82.1844,88.7114
blue,82.3319,88.6477
blue,82.4788,88.5825
blue,82.6251,88.5159
blue,82.7707,88.4479
blue,82.9157,88.3786
blue,83.06,88.3079
blue,83.2036,88.236
blue,83.3466,88.1627
blue,83.4888,88.088
blue,83.6304,88.0121
blue,83.7713,87.9349
blue,83.9114,87.8564
blue,84.0508,87.7766
blue,84.1895,87.6956
blue,84.3275,87.6133
blue,84.4647,87.5297
blue,84.6011,87.4449
blue,84.7368,87.3588
blue,84.8716,87.2716
blue,85.0057,87.1831
blue,85.1389,87.0935
blue,85.2714,87.0026
blue,85.403,86.9105
blue,85.5338,86.8173
blue,85.6638,86.7229
blue,85.7929,86.6272
blue,85.9211,86.5305
blue,86.0485,86.4325
blue,86.1749,86.3334
blue,86.3003,86.233
blue,86.4248,86.1315
blue,86.5483,86.0289
blue,86.6708,85.925
blue,86.7923,85.82
blue,86.9127,85.7137
blue,87.0321,85.6063
blue,87.1504,85.4977
blue,87.2676,85.3879
blue,87.3837,85.2769
blue,87.4986,85.1647
blue,87.6124,85.0513
blue,87.725,84.9367
blue,87.8363,84.8211
blue,87.9463,84.7043
blue,88.0551,84.5864
blue,88.1626,84.4673
blue,88.2689,84.347
blue,88.3738,84.2256
blue,88.4775,84.1031
blue,88.5799,83.9793
blue,88.6809,83.8545
blue,88.7806,83.7286
blue,88.8789,83.6015
blue,88.9758,83.4733
blue,89.0713,83.3441
blue,89.1653,83.2137
blue,89.2579,83.0823
blue,89.3491,82.9498
blue,89.4387,82.8163
blue,89.5269,82.6817
blue,89.6135,82.5461
blue,89.6986,82.4093
blue,89.7822,82.2715
blue,89.864,82.1327
blue,89.9441,81.9929
blue,90.0224,81.8522
blue,90.0988,81.7105
blue,90.1733,81.5678
blue,90.2458,81.4242
blue,90.3162,81.2796
blue,90.3845,81.1342
blue,90.4505,80.9878
blue,90.5144,80.8406
blue,90.5758,80.6925
blue,90.6349,80.5435
blue,90.6916,80.3937
blue,90.7457,80.2431
blue,90.7972,80.0916
blue,90.846,79.9393
blue,90.8923,79.786
blue,90.9358,79.6317
blue,90.9767,79.4766
blue,91.0149,79.3209
blue,91.0505,79.1645
blue,91.0835,79.0075
blue,91.1139,78.85
blue,91.1419,78.6919
blue,91.1673,78.5334
blue,91.1904,78.3745
blue,91.2111,78.2151
blue,91.2294,78.0555
blue,91.2455,77.8955
blue,91.2593,77.7353
blue,91.2708,77.5748
blue,91.2802,77.4142
blue,91.2875,77.2534
blue,91.2926,77.0926
blue,91.2957,76.9317
blue,91.2968,76.7714
blue,91.296,76.611
blue,91.2936,76.4506
blue,91.2895,76.2902
blue,91.2841,76.1298
blue,91.2774,75.9693
blue,91.2695,75.8089
blue,91.2607,75.6485
blue,91.251,75.4881
blue,91.2405,75.3277
blue,91.2296,75.1674
blue,91.2182,75.007
blue,91.2065,74.8466
blue,91.1947,74.6863
blue,91.1829,74.5259
blue,91.1713,74.3656
blue,91.1599,74.2053
blue,91.149,74.045
blue,91.1386,73.8845
blue,91.1289,73.7239
blue,91.1198,73.5634
blue,91.1113,73.4028
blue,91.1034,73.2423
blue,91.096,73.0818
blue,91.0892,72.9212
blue,91.0829,72.7607
blue,91.0771,72.6002
blue,91.0718,72.4397
blue,91.0671,72.2793
blue,91.0627,72.1188
blue,91.0589,71.9583
blue,91.0554,71.7978
blue,91.0524,71.6373
blue,91.0498,71.4768
blue,91.0475,71.3163
blue,91.0456,71.1558
blue,91.0441,70.9953
blue,91.0429,70.8347
blue,91.042,70.6741
blue,91.0414,70.5135
blue,91.041,70.353
blue,91.0408,70.1924
blue,91.0408,70.0317
blue,91.0409,69.8711
blue,91.0412,69.7105
blue,91.0416,69.5499
blue,91.042,69.3892
blue,91.0425,69.2286
blue,91.0429,69.0679
blue,91.0434,68.9073
blue,91.0437,68.7466
blue,91.044,68.5859
blue,91.0442,68.4253
blue,91.0442,68.2646
blue,91.0441,68.1039
blue,91.0437,67.9433
blue,91.0431,67.7827
blue,91.0423,67.622
blue,91.0412,67.4614
blue,91.0398,67.3008
blue,91.0381,67.1402
blue,91.0361,66.9796
blue,91.0337,66.819
blue,91.031,66.6584
blue,91.028,66.4978
blue,91.0245,66.3372
blue,91.0206,66.1766
blue,91.0163,66.016
blue,91.0116,65.8555
blue,91.0064,65.6949
blue,91.0008,65.5344
blue,90.9946,65.3739
blue,90.9879,65.2133
blue,90.9807,65.0528
blue,90.973,64.8924
blue,90.9646,64.732
blue,90.9557,64.5717
blue,90.9462,64.4114
blue,90.9359,64.2511
blue,90.925,64.0908
blue,90.9133,63.9306
blue,90.9009,63.7705
blue,90.8877,63.6104
blue,90.8737,63.4504
blue,90.8589,63.2905
blue,90.8431,63.1306
blue,90.8265,62.9709
blue,90.8089,62.8112
blue,90.7904,62.6516
blue,90.7709,62.4921
blue,90.7503,62.3328
blue,90.7287,62.1736
blue,90.706,62.0145
blue,90.6822,61.8556
blue,90.6572,61.6969
blue,90.6311,61.5383
blue,90.6037,61.38
blue,90.5752,61.2219
blue,90.5453,61.064
blue,90.5141,60.9064
blue,90.4816,60.749
blue,90.4478,60.592
blue,90.4125,60.4353
blue,90.3758,60.2789
blue,90.3376,60.1229
blue,90.2979,59.9673
blue,90.2567,59.8121
blue,90.214,59.6573
blue,90.1696,59.503
blue,90.1237,59.3492
blue,90.076,59.1958
blue,90.0267,59.0429
blue,89.9757,58.8905
blue,89.9229,58.7388
blue,89.8685,58.5876
blue,89.8124,58.437
blue,89.7545,58.2871
blue,89.6949,58.1378
blue,89.6336,57.9893
blue,89.5706,57.8415
blue,89.5058,57.6945
blue,89.4393,57.5483
blue,89.3711,57.4029
blue,89.3011,57.2584
blue,89.2293,57.1147
blue,89.1558,56.972
blue,89.0805,56.8302
blue,89.0035,56.6893
blue,88.9247,56.5495
blue,88.8441,56.4106
blue,88.7618,56.2729
blue,88.6777,56.1361
blue,88.592,56.0005
blue,88.5045,55.8658
blue,88.4155,55.7323
blue,88.3248,55.5997
blue,88.2326,55.4683
blue,88.1388,55.3378
blue,88.0436,55.2085
blue,87.9468,55.0802
blue,87.8487,54.953
blue,87.7491,54.8268
blue,87.6482,54.7018
blue,87.5459,54.5778
blue,87.4424,54.4548
blue,87.3375,54.333
blue,87.2315,54.2123
blue,87.1242,54.0926
blue,87.0158,53.974
blue,86.9062,53.8566
blue,86.7956,53.7401
blue,86.6838,53.6248
blue,86.5711,53.5104
blue,86.4572,53.3971
blue,86.3424,53.2848
blue,86.2267,53.1734
blue,86.11,53.0631
blue,85.9923,52.9537
blue,85.8739,52.8452
blue,85.7545,52.7376
blue,85.6344,52.631
blue,85.5134,52.5253
blue,85.3917,52.4204
blue,85.2693,52.3164
blue,85.1461,52.2133
blue,85.0223,52.111
blue,84.8978,52.0094
blue,84.7726,51.9087
blue,84.6468,51.8087
blue,84.5204,51.7095
blue,84.3935,51.6111
blue,84.2659,51.5134
blue,84.1379,51.4164
blue,84.0093,51.3201
blue,83.8802,51.2246
blue,83.7506,51.1297
blue,83.6205,51.0354
blue,83.49,50.9419
blue,83.359,50.8489
blue,83.2276,50.7565
blue,83.0958,50.6648
blue,82.9636,50.5736
blue,82.831,50.483
blue,82.698,50.3929
blue,82.5647,50.3034
blue,82.431,50.2143
blue,82.297,50.1257
blue,82.1626,50.0377
blue,82.028,49.95
blue,81.8931,49.8629
blue,81.7579,49.7762
blue,81.6224,49.6899
blue,81.4866,49.604
blue,81.3506,49.5186
blue,81.2144,49.4335
blue,81.0779,49.3488
blue,80.9412,49.2645
blue,80.8043,49.1805
blue,80.6671,49.0968
blue,80.5298,49.0134
blue,80.3923,48.9304
blue,80.2547,48.8476
blue,80.1168,48.7652
blue,79.9789,48.6829
blue,79.8407,48.601
blue,79.7025,48.5192
blue,79.5641,48.4377
blue,79.4255,48.3563
blue,79.2869,48.2752
blue,79.1482,48.1942
blue,79.0094,48.1134
blue,78.8705,48.0327
blue,78.7315,47.9522
blue,78.5924,47.8718
blue,78.4533,47.7915
blue,78.3142,47.7112
blue,78.175,47.631
blue,78.0358,47.5509
blue,77.8965,47.4708
blue,77.7572,47.3908
blue,77.618,47.3108
blue,77.4787,47.2307
blue,77.3394,47.1507
blue,77.2002,47.0706
blue,77.061,46.9904
blue,76.9218,46.9102
blue,76.7826,46.83
blue,76.6435,46.7496
blue,76.5045,46.6692
blue,76.3655,46.5886
blue,76.2266,46.5079
blue,76.0878,46.4271
blue,75.9491,46.3462
blue,75.8104,46.265
blue,75.6719,46.1837
blue,75.5335,46.1022
blue,75.3952,46.0205
blue,75.257,45.9386
blue,75.119,45.8565
blue,74.9811,45.7741
blue,74.8434,45.6914
blue,74.7058,45.6085
blue,74.5684,45.5253
blue,74.4312,45.4418
blue,74.2941,45.358
blue,74.1573,45.2739
blue,74.0207,45.1894
blue,73.8843,45.1045
blue,73.7481,45.0193
blue,73.6122,44.9337
blue,73.4766,44.8477
blue,73.3412,44.7612
blue,73.2061,44.6744
blue,73.0713,44.587
blue,72.9368,44.4992
blue,72.8026,44.411
blue,72.6687,44.3222
blue,72.5351,44.2329
blue,72.4019,44.1431
blue,72.2692,44.0529
blue,72.1368,43.9621
blue,72.0049,43.8707
blue,71.8733,43.7787
blue,71.7422,43.6862
blue,71.6115,43.5929
blue,71.4812,43.4991
blue,71.3514,43.4045
blue,71.2222,43.3093
blue,71.0934,43.2134
blue,70.9651,43.1167
blue,70.8374,43.0193
blue,70.7102,42.9211
blue,70.5836,42.8222
blue,70.4576,42.7224
blue,70.3322,42.6218
blue,70.2074,42.5204
blue,70.0832,42.4181
blue,69.9598,42.315
blue,69.8371,42.211
blue,69.7152,42.1062
blue,69.594,42.0004
blue,69.4737,41.8936
blue,69.3543,41.7859
blue,69.2357,41.6772
blue,69.1182,41.5674
blue,69.0017,41.4567
blue,68.8862,41.3448
blue,68.7719,41.2319
blue,68.6587,41.1179
blue,68.5468,41.0028
blue,68.4361,40.8866
blue,68.3267,40.7692
blue,68.2187,40.6506
blue,68.1121,40.5308
blue,68.007,40.4098
blue,67.9033,40.2876
blue,67.801,40.1637
blue,67.7001,40.0384
blue,67.6008,39.9119
blue,67.5032,39.7841
blue,67.4073,39.6551
blue,67.3131,39.5249
blue,67.2206,39.3935
blue,67.1299,39.2609
blue,67.041,39.1272
blue,66.954,38.9922
blue,66.8688,38.8562
blue,66.7854,38.719
blue,66.704,38.5806
blue,66.6245,38.4412
blue,66.547,38.3006
blue,66.4715,38.159
blue,66.398,38.0163
blue,66.3265,37.8726
blue,66.2572,37.728
blue,66.1901,37.5828
blue,66.1249,37.4368
blue,66.0613,37.2899
blue,65.9993,37.1423
blue,65.9385,36.9939
blue,65.8789,36.845
blue,65.8202,36.6956
blue,65.7623,36.5458
blue,65.705,36.3957
blue,65.648,36.2453
blue,65.5914,36.0947
blue,65.5347,35.944
blue,65.478,35.7934
blue,65.4209,35.6428
blue,65.3633,35.4924
blue,65.3051,35.3422
blue,65.2461,35.1924
blue,65.186,35.043
blue,65.1246,34.8938
blue,65.0619,34.7451
blue,64.9978,34.5971
blue,64.9323,34.4497
blue,64.8653,34.3031
blue,64.7968,34.1574
blue,64.7266,34.0125
blue,64.6548,33.8685
blue,64.5813,33.7256
blue,64.506,33.5838
blue,64.4288,33.4431
blue,64.3497,33.3035
blue,64.2687,33.1653
blue,64.1856,33.0284
blue,64.1005,32.8928
blue,64.0132,32.7587
blue,63.9237,32.6262
blue,63.8319,32.4951
blue,63.7377,32.3658
blue,63.6413,32.2382
blue,63.5426,32.1122
blue,63.4416,31.9879
blue,63.3384,31.8654
blue,63.2331,31.7445
blue,63.1258,31.6253
blue,63.0164,31.5079
blue,62.9051,31.3921
blue,62.792,31.2781
blue,62.677,31.1657
blue,62.5602,31.0551
blue,62.4418,30.9462
blue,62.3217,30.8391
blue,62.2,30.7336
blue,62.0767,30.63
blue,61.9521,30.528
blue,61.826,30.4278
blue,61.6985,30.3293
blue,61.57,30.2328
blue,61.4404,30.138
blue,61.3095,30.0449
blue,61.1775,29.9535
blue,61.0443,29.8637
blue,60.9101,29.7755
blue,60.7748,29.6889
blue,60.6385,29.6039
blue,60.5013,29.5204
blue,60.3631,29.4384
blue,60.2241,29.3579
blue,60.0842,29.2789
blue,59.9435,29.2013
blue,59.8021,29.1251
blue,59.6599,29.0502
blue,59.517,28.9767
blue,59.3735,28.9046
blue,59.2294,28.8337
blue,59.0847,28.7641
blue,58.9392,28.6956
blue,58.7932,28.6283
blue,58.6467,28.5622
blue,58.4997,28.4973
blue,58.3522,28.4335
blue,58.2043,28.3708
blue,58.056,28.3092
blue,57.9073,28.2486
blue,57.7581,28.189
blue,57.6086,28.1304
blue,57.4587,28.0727
blue,57.3085,28.0159
blue,57.158,27.96
blue,57.0071,27.905
blue,56.856,27.8508
blue,56.7046,27.7973
blue,56.5529,27.7447
blue,56.401,27.6927
blue,56.2487,27.6415
blue,56.0963,27.5908
blue,55.9436,27.5409
blue,55.7907,27.4915
blue,55.6377,27.4428
blue,55.4844,27.3946
blue,55.331,27.347
blue,55.1775,27.2999
blue,55.0237,27.2533
blue,54.8699,27.2072
blue,54.7159,27.1616
blue,54.5617,27.1163
blue,54.4075,27.0715
blue,54.2531,27.027
blue,54.0987,26.9829
blue,53.9441,26.9392
blue,53.7895,26.8957
blue,53.6348,26.8525
blue,53.48,26.8096
blue,53.3251,26.7669
blue,53.1702,26.7244
blue,53.0152,26.6821
blue,52.8602,26.6399
blue,52.7052,26.598
blue,52.5501,26.5562
blue,52.3949,26.5145
blue,52.2398,26.4729
blue,52.0846,26.4314
blue,51.9294,26.39
blue,51.7742,26.3486
blue,51.619,26.3073
blue,51.4637,26.266
blue,51.3085,26.2247
blue,51.1533,26.1834
blue,50.9981,26.142
blue,50.8429,26.1006
blue,50.6877,26.0591
blue,50.5326,26.0176
blue,50.3775,25.9759
blue,50.2225,25.9341
blue,50.0674,25.8921
blue,49.9124,25.85
blue,49.7575,25.8077
blue,49.6026,25.7652
blue,49.4478,25.7225
blue,49.2931,25.6795
blue,49.1384,25.6362
blue,48.9838,25.5926
blue,48.8293,25.5488
blue,48.6749,25.5046
blue,48.5205,25.46
blue,48.3663,25.4151
blue,48.2121,25.3697
blue,48.0581,25.324
blue,47.9042,25.2778
blue,47.7504,25.2311
blue,47.5969,25.184
blue,47.4435,25.1364
blue,47.2903,25.0883
blue,47.1373,25.0396
blue,46.9844,24.9902
blue,46.8318,24.9402
blue,46.6794,24.8895
blue,46.5272,24.838
blue,46.3753,24.7859
blue,46.2236,24.7329
blue,46.0723,24.6791
blue,45.9213,24.6244
blue,45.7706,24.5688
blue,45.6202,24.5123
blue,45.4702,24.4548
blue,45.3206,24.3963
blue,45.1713,24.3367
blue,45.0225,24.2761
blue,44.8741,24.2144
blue,44.7261,24.1515
blue,44.5786,24.0874
blue,44.4316,24.0221
blue,44.2852,23.9556
blue,44.1395,23.8878
blue,43.9943,23.8187
blue,43.8499,23.7483
blue,43.7061,23.6764
blue,43.5631,23.6032
blue,43.4209,23.5285
blue,43.2795,23.4524
blue,43.139,23.3748
blue,42.9994,23.2956
blue,42.8607,23.2148
blue,42.723,23.1325
blue,42.5863,23.0485
blue,42.4507,22.9628
blue,42.3162,22.8754
blue,42.1827,22.7863
blue,42.0503,22.6955
blue,41.9191,22.603
blue,41.7891,22.5088
blue,41.6602,22.4131
blue,41.5326,22.3157
blue,41.4061,22.2167
blue,41.2808,22.1161
blue,41.1568,22.014
blue,41.034,21.9104
blue,40.9125,21.8053
blue,40.7922,21.6988
blue,40.6732,21.5908
blue,40.5556,21.4813
blue,40.4392,21.3705
blue,40.3241,21.2583
blue,40.2104,21.1448
blue,40.098,21.0299
blue,39.987,20.9138
blue,39.8775,20.7965
blue,39.7692,20.6779
blue,39.6623,20.5581
blue,39.5567,20.4372
blue,39.4524,20.3151
blue,39.3494,20.192
blue,39.2476,20.0677
blue,39.1471,19.9425
blue,39.0478,19.8162
blue,38.9497,19.6889
blue,38.8528,19.5608
blue,38.757,19.4317
blue,38.6625,19.3017
blue,38.5691,19.171
blue,38.4768,19.0394
blue,38.3856,18.9071
blue,38.2956,18.774
blue,38.2066,18.6402
blue,38.1186,18.5057
blue,38.0317,18.3705
blue,37.9458,18.2347
blue,37.861,18.0983
blue,37.7771,17.9612
blue,37.6942,17.8236
blue,37.6123,17.6855
blue,37.5313,17.5468
blue,37.4512,17.4075
blue,37.372,17.2678
blue,37.2937,17.1276
blue,37.2163,16.9869
blue,37.1397,16.8457
blue,37.0639,16.7041
blue,36.9889,16.5621
blue,36.9147,16.4196
blue,36.8412,16.2768
blue,36.7685,16.1337
blue,36.6965,15.9901
blue,36.6252,15.8461
blue,36.5546,15.7018
blue,36.4846,15.5572
blue,36.4153,15.4123
blue,36.3467,15.267
blue,36.2787,15.1215
blue,36.2113,14.9757
blue,36.1445,14.8296
blue,36.0782,14.6833
blue,36.0126,14.5367
blue,35.9475,14.3899
blue,35.8829,14.2428
blue,35.8188,14.0955
blue,35.7553,13.948
blue,35.6922,13.8003
blue,35.6296,13.6524
blue,35.5675,13.5043
blue,35.5058,13.356
blue,35.4445,13.2075
blue,35.3836,13.0588
blue,35.3231,12.91
blue,35.263,12.7611
blue,35.2032,12.612
blue,35.1438,12.4628
blue,35.0847,12.3134
blue,35.0259,12.1639
blue,34.9675,12.0143
blue,34.9093,11.8646
blue,34.8514,11.7147
blue,34.7937,11.5648
blue,34.7363,11.4148
blue,34.679,11.2647
blue,34.622,11.1145
blue,34.5652,10.9643
blue,34.5086,10.814
blue,34.4521,10.6636
blue,34.3957,10.5132
blue,34.3395,10.3627
blue,34.2834,10.2121
blue,34.2274,10.0616
blue,34.1715,9.91097
blue,34.1157,9.76033
blue,34.0599,9.60967
blue,34.0043,9.45898
blue,33.9487,9.30827
blue,33.8931,9.15755
blue,33.8376,9.00681
blue,33.7822,8.85607
blue,33.7267,8.70532
blue,33.6713,8.55457
blue,33.6158,8.40382
blue,33.5604,8.25308
blue,33.5049,8.10235
blue,33.4494,7.95163
yellow,29.5522,6.12995
yellow,29.4913,5.99162
yellow,29.4305,5.85325
yellow,29.3698,5.71485
yellow,29.3091,5.57642
yellow,29.2484,5.438
yellow,29.1876,5.29958
yellow,29.1268,5.1612
yellow,29.0659,5.02285
yellow,29.0049,4.88457
yellow,28.9436,4.74635
yellow,28.8822,4.60823
yellow,28.8206,4.4702
yellow,28.7587,4.3323
yellow,28.6965,4.19452
yellow,28.6341,4.0569
yellow,28.5712,3.91944
yellow,28.508,3.78216
yellow,28.4443,3.64507
yellow,28.3802,3.50819
yellow,28.3157,3.37153
yellow,28.2506,3.23511
yellow,28.185,3.09893
yellow,28.1189,2.96299
yellow,28.0524,2.82731
yellow,27.9852,2.69188
yellow,27.9176,2.5567
yellow,27.8494,2.4218
yellow,27.7808,2.28715
yellow,27.7115,2.15278
yellow,27.6418,2.01869
yellow,27.5715,1.88487
yellow,27.5007,1.75135
yellow,27.4293,1.61811
yellow,27.3574,1.48516
yellow,27.285,1.35251
yellow,27.2119,1.22016
yellow,27.1384,1.08812
yellow,27.0642,0.956392
yellow,26.9895,0.824978
yellow,26.9143,0.693898
yellow,26.8385,0.563164
yellow,26.7621,0.432752
yellow,26.6852,0.302663
yellow,26.6077,0.172896
yellow,26.5297,0.0434519
yellow,26.4511,-0.0856698
yellow,26.372,-0.214469
yellow,26.2924,-0.342945
yellow,26.2122,-0.471098
yellow,26.1316,-0.598928
yellow,26.0504,-0.726435
yellow,25.9687,-0.853618
yellow,25.8865,-0.980478
yellow,25.8038,-1.10701
yellow,25.7206,-1.23323
yellow,25.6369,-1.35912
yellow,25.5528,-1.48468
yellow,25.4681,-1.60992
yellow,25.383,-1.73484
yellow,25.2974,-1.85944
yellow,25.2114,-1.98372
yellow,25.1248,-2.10767
yellow,25.0379,-2.2313
yellow,24.9505,-2.35462
yellow,24.8626,-2.47761
yellow,24.7743,-2.60028
yellow,24.6855,-2.72263
yellow,24.5964,-2.84467
yellow,24.5067,-2.96639
yellow,24.4167,-3.08779
yellow,24.3262,-3.20888
yellow,24.2354,-3.32966
yellow,24.1441,-3.45012
yellow,24.0524,-3.57027
yellow,23.9603,-3.69011
yellow,23.8677,-3.80963
yellow,23.7748,-3.92885
yellow,23.6815,-4.04776
yellow,23.5878,-4.16636
yellow,23.4938,-4.28466
yellow,23.3993,-4.40266
yellow,23.3045,-4.52036
yellow,23.2093,-4.63776
yellow,23.1137,-4.75485
yellow,23.0177,-4.87166
yellow,22.9214,-4.98816
yellow,22.8248,-5.10438
yellow,22.7278,-5.2203
yellow,22.6304,-5.33593
yellow,22.5328,-5.45128
yellow,22.4348,-5.56635
yellow,22.3364,-5.68113
yellow,22.2377,-5.79563
yellow,22.1387,-5.90986
yellow,22.0394,-6.02381
yellow,21.9398,-6.13749
yellow,21.8399,-6.25089
yellow,21.7397,-6.36403
yellow,21.6392,-6.4769
yellow,21.5384,-6.58951
yellow,21.4372,-6.70186
yellow,21.3359,-6.81395
yellow,21.2342,-6.92577
yellow,21.1322,-7.03734
